Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,Tests Taken,Score=1,Score=2,Score=3,Score=4,Score=5,% Score 1-2,% Score 3-5
10.66,5,a-curv-i3,2022-23,Monomoy Regional School District - Monomoy Regional High School,07120515,     317,      53,      95,      97,      52,      20,  46.7,  53.3
8.7,5,a-curv-i3,2022-23,Monson - Monson High School,01910505,      23,       7,       6,       6,       3,       1,  56.5,  43.5
11.32,5,a-curv-i3,2022-23,Montachusett Regional Vocational Technical - Montachusett Regional Vocational Technical,08320605,     244,      34,      72,      80,      40,      18,  43.4,  56.6
13.8,5,a-curv-i3,2022-23,Mount Greylock - Mt Greylock Regional High,07150505,     352,      43,      66,     108,      84,      51,  31.0,  69.0
11.959999999999999,5,a-curv-i3,2022-23,Nantucket - Nantucket High,01970505,     164,      27,      39,      48,      30,      20,  40.2,  59.8
6.94,5,a-curv-i3,2022-23,Narragansett - Narragansett Regional High,07200505,     101,      27,      39,      25,       8,       2,  65.3,  34.7
15.52,5,a-curv-i3,2022-23,Nashoba - Nashoba Regional,07250505,     460,      34,      69,     112,     150,      95,  22.4,  77.6
4.16,4.16,a-curv-i3,2022-23,Nashoba Valley Regional Vocational Technical - Nashoba Valley Technical High School,08520605,      77,      36,      25,      12,       3,       1,  79.2,  20.8
17.68,5,a-curv-i3,2022-23,Natick - Natick High,01980505,"   1,053",      29,      93,     227,     328,     376,  11.6,  88.4
14.780000000000001,5,a-curv-i3,2022-23,Nauset - Nauset Regional High,06600505,     501,      41,      90,     154,     134,      82,  26.1,  73.9
17.96,5,a-curv-i3,2022-23,Needham - Needham High,01990505,     958,      20,      78,     194,     299,     367,  10.2,  89.8
3.78,3.78,a-curv-i3,2022-23,Neighborhood House Charter (District) - Neighborhood House Charter School,04440205,      90,      51,      22,      16,       1,       0,  81.1,  18.9
11.24,5,a-curv-i3,2022-23,New Bedford - New Bedford High,02010505,     553,      95,     147,     172,      92,      47,  43.8,  56.2
16.34,5,a-curv-i3,2022-23,Newburyport - Newburyport High,02040505,     416,      17,      59,     124,     140,      76,  18.3,  81.7
16.44,5,a-curv-i3,2022-23,Newton - Newton North High,02070505,"   1,237",      55,     165,     275,     369,     373,  17.8,  82.2
17.32,5,a-curv-i3,2022-23,Newton - Newton South High,02070510,"   1,118",      35,     115,     234,     347,     387,  13.4,  86.6
9.1,5,a-curv-i3,2022-23,Norfolk County Agricultural - Norfolk County Agricultural,09150705,      11,       0,       6,       2,       3,       0,  54.5,  45.5
4.46,4.46,a-curv-i3,2022-23,North Adams - Drury High,02090505,     179,     103,      36,      34,       5,       1,  77.7,  22.3
14.8,5,a-curv-i3,2022-23,North Andover - North Andover High,02110505,     543,      40,     101,     159,     146,      97,  26.0,  74.0
14.2,5,a-curv-i3,2022-23,North Attleborough - North Attleboro High,02120505,     573,      44,     122,     162,     161,      84,  29.0,  71.0
3.44,3.44,a-curv-i3,2022-23,North Brookfield - North Brookfield High,02150505,      29,       8,      16,       4,       1,       0,  82.8,  17.2
13.14,5,a-curv-i3,2022-23,North Middlesex - North Middlesex Regional,07350505,     204,      18,      52,      69,      41,      24,  34.3,  65.7
16.06,5,a-curv-i3,2022-23,North Reading - North Reading High,02170505,     319,      15,      48,      65,     117,      74,  19.7,  80.3
14.34,5,a-curv-i3,2022-23,Northampton - Northampton High,02100505,     484,      31,     106,     147,     131,      69,  28.3,  71.7
2.3,2.3,a-curv-i3,2022-23,Northampton-Smith Vocational Agricultural - Smith Vocational and Agricultural High,04060705,      61,      41,      13,       5,       2,       0,  88.5,  11.5
16.94,5,a-curv-i3,2022-23,Northboro-Southboro - Algonquin Regional High,07300505,     962,      56,      91,     224,     284,     307,  15.3,  84.7
12.78,5,a-curv-i3,2022-23,Northbridge - Northbridge High,02140505,     158,      27,      30,      46,      31,      24,  36.1,  63.9
3.38,3.38,a-curv-i3,2022-23,Northeast Metropolitan Regional Vocational Technical - Northeast Metro Regional Vocational,08530605,     136,      82,      31,      18,       3,       2,  83.1,  16.9
4.4799999999999995,4.48,a-curv-i3,2022-23,Northern Berkshire Regional Vocational Technical - Charles McCann Vocational Technical,08510605,      49,      23,      15,       3,       8,       0,  77.6,  22.4
14.2,5,a-curv-i3,2022-23,Norton - Norton High,02180505,     338,      27,      71,     115,      85,      40,  29.0,  71.0
15.98,5,a-curv-i3,2022-23,Norwell - Norwell High,02190505,     433,      20,      67,     131,     125,      90,  20.1,  79.9
11.08,5,a-curv-i3,2022-23,Norwood - Norwood High,02200505,     527,      87,     148,     172,      85,      35,  44.6,  55.4
9.9,5,a-curv-i3,2022-23,Old Colony Regional Vocational Technical - Old Colony Regional Vocational Technical,08550605,      97,      11,      38,      28,      17,       3,  50.5,  49.5
13.080000000000002,5,a-curv-i3,2022-23,Old Rochester - Old Rochester Regional High,07400505,     332,      53,      62,     104,      72,      41,  34.6,  65.4
7.7,5,a-curv-i3,2022-23,Oxford - Oxford High,02260505,      78,      16,      32,      14,       9,       7,  61.5,  38.5
9.120000000000001,5,a-curv-i3,2022-23,Palmer - Palmer High,02270505,     103,      26,      30,      20,      25,       2,  54.4,  45.6
3.5200000000000005,3.52,a-curv-i3,2022-23,Pathfinder Regional Vocational Technical - Pathfinder Vocational Technical,08600605,     136,      68,      44,      19,       5,       0,  82.4,  17.6
0.0,1,a-curv-i3,2022-23,Paulo Freire Social Justice Charter School (District) - Paulo Freire Social Justice Charter School,35010505,      10,       9,       1,       0,       0,       0, 100.0,    .0
13.02,5,a-curv-i3,2022-23,Peabody - Peabody Veterans Memorial High,02290510,     564,      56,     141,     178,     137,      52,  34.9,  65.1
13.040000000000001,5,a-curv-i3,2022-23,Pembroke - Pembroke High School,02310505,     428,      53,      96,     130,      81,      68,  34.8,  65.2
15.02,5,a-curv-i3,2022-23,Pentucket - Pentucket Regional Sr High,07450505,     297,      30,      44,      87,      97,      39,  24.9,  75.1
12.040000000000001,5,a-curv-i3,2022-23,Pioneer Charter School of Science (District) - Pioneer Charter School of Science,04940205,     123,      19,      30,      36,      26,      12,  39.8,  60.2
14.9,5,a-curv-i3,2022-23,Pioneer Charter School of Science II (District) - Pioneer Charter School of Science II,35060505,     161,      16,      25,      56,      44,      20,  25.5,  74.5
7.92,5,a-curv-i3,2022-23,Pioneer Valley - Pioneer Valley Regional,07500505,      48,      16,      13,       8,       7,       4,  60.4,  39.6
0.0,1,a-curv-i3,2022-23,Pioneer Valley Performing Arts Charter Public (District) - Pioneer Valley Performing Arts Charter Public School,04790505,       8,"","","","","","",""
10.18,5,a-curv-i3,2022-23,Pittsfield - Pittsfield High,02360505,     344,      72,      97,      99,      51,      25,  49.1,  50.9
6.840000000000001,5,a-curv-i3,2022-23,Pittsfield - Taconic High,02360510,     184,      62,      59,      42,      16,       5,  65.8,  34.2
14.059999999999999,5,a-curv-i3,2022-23,Plymouth - Plymouth North High,02390505,     367,      30,      79,     110,      93,      55,  29.7,  70.3
12.379999999999999,5,a-curv-i3,2022-23,Plymouth - Plymouth South High,02390515,     428,      64,      99,     124,      88,      53,  38.1,  61.9
5.779999999999999,5,a-curv-i3,2022-23,Prospect Hill Academy Charter (District) - Prospect Hill Academy Charter School,04870550,     142,      71,      30,      23,      14,       4,  71.1,  28.9
12.14,5,a-curv-i3,2022-23,Quabbin - Quabbin Regional High School,07530505,     122,      18,      30,      39,      20,      15,  39.3,  60.7
13.34,5,a-curv-i3,2022-23,Quaboag Regional - Quaboag Regional High,07780505,     207,      22,      47,      68,      44,      26,  33.3,  66.7
14.8,5,a-curv-i3,2022-23,Quincy - North Quincy High,02430510,     739,      91,     101,     213,     200,     134,  26.0,  74.0
11.68,5,a-curv-i3,2022-23,Quincy - Quincy High,02430505,     461,      76,     116,     107,     104,      58,  41.6,  58.4
11.64,5,a-curv-i3,2022-23,Ralph C Mahar - Ralph C Mahar Regional,07550505,      55,      12,      11,      15,      12,       5,  41.8,  58.2
5.96,5,a-curv-i3,2022-23,Randolph - Randolph High,02440505,     168,      79,      39,      36,       9,       5,  70.2,  29.8
12.459999999999999,5,a-curv-i3,2022-23,Reading - Reading Memorial High,02460505,     616,      98,     134,     157,     129,      98,  37.7,  62.3
8.8,5,a-curv-i3,2022-23,Revere - Revere High,02480505,     639,     189,     169,     129,      86,      66,  56.0,  44.0
8.24,5,a-curv-i3,2022-23,Rising Tide Charter Public (District) - Rising Tide Charter Public School,04830305,      34,       8,      12,       9,       4,       1,  58.8,  41.2
9.14,5,a-curv-i3,2022-23,Rockland - Rockland Senior High,02510505,     232,      41,      85,      69,      24,      13,  54.3,  45.7
9.68,5,a-curv-i3,2022-23,Rockport - Rockport High,02520510,     159,      25,      57,      46,      23,       8,  51.6,  48.4
3.8600000000000003,3.86,a-curv-i3,2022-23,Roxbury Preparatory Charter (District) - Roxbury Preparatory Charter School,04840505,     876,     443,     264,     140,      27,       2,  80.7,  19.3
9.28,5,a-curv-i3,2022-23,Salem - Salem High,02580505,     207,      68,      43,      44,      39,      13,  53.6,  46.4
7.2,5,a-curv-i3,2022-23,Salem Academy Charter (District) - Salem Academy Charter School,04850485,     333,     120,      93,      66,      42,      12,  64.0,  36.0
14.16,5,a-curv-i3,2022-23,Sandwich - Sandwich Middle High School,02610505,     367,      40,      67,     106,     102,      52,  29.2,  70.8
8.66,5,a-curv-i3,2022-23,Saugus - Saugus High,02620505,     270,      86,      67,      59,      41,      17,  56.7,  43.3
13.680000000000001,5,a-curv-i3,2022-23,Scituate - Scituate High School,02640505,     585,      61,     124,     182,     145,      73,  31.6,  68.4
9.72,5,a-curv-i3,2022-23,Seekonk - Seekonk High,02650505,     249,      64,      64,      58,      39,      24,  51.4,  48.6
18.2,5,a-curv-i3,2022-23,Sharon - Sharon High,02660505,     800,      20,      52,     163,     228,     337,   9.0,  91.0
16.8,5,a-curv-i3,2022-23,Shrewsbury - Shrewsbury High School,02710505,     909,      35,     110,     198,     285,     281,  16.0,  84.0
13.419999999999998,5,a-curv-i3,2022-23,Silver Lake - Silver Lake Regional High,07600505,     431,      46,      96,     130,      99,      60,  32.9,  67.1
8.879999999999999,5,a-curv-i3,2022-23,Sizer School: A North Central Charter Essential (District) - Sizer School: A North Central Charter Essential School,04740505,      18,       5,       5,       3,       3,       2,  55.6,  44.4
15.059999999999999,5,a-curv-i3,2022-23,Somerset Berkley Regional School District - Somerset Berkley Regional High School,07630505,     465,      39,      76,     139,     149,      62,  24.7,  75.3
12.059999999999999,5,a-curv-i3,2022-23,Somerville - Somerville High,02740505,     605,     106,     134,     136,     123,     106,  39.7,  60.3
16.2,5,a-curv-i3,2022-23,South Hadley - South Hadley High,02780505,     158,       8,      22,      41,      52,      35,  19.0,  81.0
9.379999999999999,5,a-curv-i3,2022-23,South Middlesex Regional Vocational Technical - Joseph P Keefe Technical High School,08290605,     113,      28,      32,      31,      10,      12,  53.1,  46.9
10.059999999999999,5,a-curv-i3,2022-23,South Shore Charter Public (District) - South Shore Charter Public School,04880550,     145,      26,      46,      30,      27,      16,  49.7,  50.3
0.0,1,a-curv-i3,2022-23,South Shore Regional Vocational Technical - South Shore Vocational Technical High,08730605,       8,"","","","","","",""
5.42,5,a-curv-i3,2022-23,Southbridge - Southbridge High School,02770515,      59,      22,      21,      10,       3,       3,  72.9,  27.1
9.92,5,a-curv-i3,2022-23,Southeastern Regional Vocational Technical - Southeastern Regional Vocational Technical,08720605,     268,      63,      72,     106,      20,       7,  50.4,  49.6
15.34,5,a-curv-i3,2022-23,Southern Berkshire - Mt Everett Regional,07650505,      30,       3,       4,      12,       7,       4,  23.3,  76.7
9.28,5,a-curv-i3,2022-23,Southern Worcester County Regional Vocational School District - Bay Path Regional Vocational Technical High School,08760605,     183,      46,      52,      44,      32,       9,  53.6,  46.4
11.0,5,a-curv-i3,2022-23,Southwick-Tolland-Granville Regional School District - Southwick Regional School,07660505,     120,      19,      35,      23,      28,      15,  45.0,  55.0
10.08,5,a-curv-i3,2022-23,Spencer-E Brookfield - David Prouty High,07670505,     119,      33,      26,      28,      16,      16,  49.6,  50.4
3.84,3.84,a-curv-i3,2022-23,Springfield - Conservatory of the Arts,02810475,      26,      12,       9,       3,       2,       0,  80.8,  19.2
6.44,5,a-curv-i3,2022-23,Springfield - High School Of Commerce,02810510,     171,      66,      50,      43,       9,       3,  67.8,  32.2
3.9,3.9,a-curv-i3,2022-23,Springfield - John J Duggan Academy,02810320,      87,      48,      22,      15,       2,       0,  80.5,  19.5
4.0,4.0,a-curv-i3,2022-23,Springfield - Roger L. Putnam Vocational Technical Academy,02810620,     115,      52,      40,      16,       7,       0,  80.0,  20.0
7.62,5,a-curv-i3,2022-23,Springfield - Springfield Central High,02810500,     412,     144,     111,     103,      42,      12,  61.9,  38.1
2.48,2.48,a-curv-i3,2022-23,Springfield - Springfield High School of Science and Technology,02810530,     145,      89,      38,      16,       2,       0,  87.6,  12.4
4.0,4.0,a-curv-i3,2022-23,Springfield - The Springfield Renaissance School an Expeditionary Learning School,02810205,     130,      78,      26,      15,       8,       3,  80.0,  20.0
4.279999999999999,4.28,a-curv-i3,2022-23,Springfield International Charter (District) - Springfield International Charter School,04410505,     131,      72,      31,      17,      10,       1,  78.6,  21.4
10.8,5,a-curv-i3,2022-23,Stoneham - Stoneham High,02840505,     337,      59,      96,     100,      59,      23,  46.0,  54.0
10.72,5,a-curv-i3,2022-23,Stoughton - Stoughton High,02850505,     321,      75,      74,      77,      56,      39,  46.4,  53.6
10.459999999999999,5,a-curv-i3,2022-23,Sutton - Sutton High School,02900510,     279,      50,      83,      74,      50,      22,  47.7,  52.3
13.919999999999998,5,a-curv-i3,2022-23,Swampscott - Swampscott High,02910505,     438,      45,      88,     125,     114,      66,  30.4,  69.6
10.98,5,a-curv-i3,2022-23,Swansea - Joseph Case High,02920505,     162,      30,      43,      48,      31,      10,  45.1,  54.9
12.059999999999999,5,a-curv-i3,2022-23,TEC Connections Academy Commonwealth Virtual School District - TEC Connections Academy Commonwealth Virtual School,39020900,      68,      13,      14,      20,      10,      11,  39.7,  60.3
16.5,5,a-curv-i3,2022-23,Tantasqua - Tantasqua Regional Sr High,07700505,     246,       6,      37,      83,      69,      51,  17.5,  82.5
12.0,5,a-curv-i3,2022-23,Tantasqua - Tantasqua Regional Vocational,07700605,      15,       0,       6,       4,       4,       1,  40.0,  60.0
9.2,5,a-curv-i3,2022-23,Taunton - Taunton High,02930505,     641,     178,     168,     175,      90,      30,  54.0,  46.0
13.36,5,a-curv-i3,2022-23,Tewksbury - Tewksbury Memorial High,02950505,     416,      45,      93,     122,      88,      68,  33.2,  66.8
7.6,5,a-curv-i3,2022-23,Tri-County Regional Vocational Technical - Tri-County Regional Vocational Technical,08780605,     142,      42,      46,      31,      17,       6,  62.0,  38.0
