Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,Tests Taken,Score=1,Score=2,Score=3,Score=4,Score=5,% Score 1-2,% Score 3-5
19.44,5,a-curv-i3,2017-18,Ashland - Ashland High,00140505,     351,       1,       9,      47,     105,     189,   2.8,  97.2
7.32,5,a-curv-i3,2017-18,Assabet Valley Regional Vocational Technical - Assabet Valley Vocational High School,08010605,     142,      49,      41,      35,       6,      11,  63.4,  36.6
3.1399999999999997,3.14,a-curv-i3,2017-18,Athol-Royalston - Athol High,06150505,      83,      48,      22,      11,       2,       0,  84.3,  15.7
3.9200000000000004,3.92,a-curv-i3,2017-18,Atlantis Charter (District) - Atlantis Charter School,04910550,      56,      23,      22,       7,       3,       1,  80.4,  19.6
9.78,5,a-curv-i3,2017-18,Attleboro - Attleboro High,00160505,     550,      97,     184,     170,      70,      29,  51.1,  48.9
10.940000000000001,5,a-curv-i3,2017-18,Auburn - Auburn Senior High,00170505,     327,      54,      94,      98,      64,      17,  45.3,  54.7
10.9,5,a-curv-i3,2017-18,Avon - Avon Middle High School,00180510,      44,      11,       9,      17,       6,       1,  45.5,  54.5
13.66,5,a-curv-i3,2017-18,Ayer Shirley School District - Ayer Shirley Regional High School,06160505,     145,       7,      39,      53,      27,      19,  31.7,  68.3
12.22,5,a-curv-i3,2017-18,Barnstable - Barnstable High,00200505,     888,     148,     197,     247,     182,     114,  38.9,  61.1
0.0,1,a-curv-i3,2017-18,Baystate Academy Charter Public School (District) - Baystate Academy Charter Public School,35020405,      14,       9,       5,       0,       0,       0, 100.0,    .0
17.94,5,a-curv-i3,2017-18,Bedford - Bedford High,00230505,     271,       5,      23,      66,      85,      92,  10.3,  89.7
15.86,5,a-curv-i3,2017-18,Belchertown - Belchertown High,00240505,     135,       4,      24,      52,      34,      21,  20.7,  79.3
10.98,5,a-curv-i3,2017-18,Bellingham - Bellingham High School,00250505,     162,      21,      52,      51,      30,       8,  45.1,  54.9
18.44,5,a-curv-i3,2017-18,Belmont - Belmont High,00260505,"   1,161",      17,      74,     249,     375,     446,   7.8,  92.2
7.7,5,a-curv-i3,2017-18,Berkshire Arts and Technology Charter Public (District) - Berkshire Arts and Technology Charter Public School,04140305,      78,      17,      31,      15,      11,       4,  61.5,  38.5
16.880000000000003,5,a-curv-i3,2017-18,Berkshire Hills - Monument Mt Regional High,06180505,     128,       5,      15,      47,      33,      28,  15.6,  84.4
16.28,5,a-curv-i3,2017-18,Berlin-Boylston - Tahanto Regional High,06200505,     113,       3,      18,      43,      33,      16,  18.6,  81.4
13.64,5,a-curv-i3,2017-18,Beverly - Beverly High,00300505,     355,      25,      88,     120,      78,      44,  31.8,  68.2
11.66,5,a-curv-i3,2017-18,Billerica - Billerica Memorial High School,00310505,     444,      66,     119,     124,      83,      52,  41.7,  58.3
8.16,5,a-curv-i3,2017-18,Blackstone Valley Regional Vocational Technical - Blackstone Valley,08050605,     407,      99,     142,     100,      49,      17,  59.2,  40.8
10.78,5,a-curv-i3,2017-18,Blackstone-Millville - Blackstone Millville RHS,06220505,     154,      20,      51,      42,      29,      12,  46.1,  53.9
7.5,5,a-curv-i3,2017-18,Blue Hills Regional Vocational Technical - Blue Hills Regional Vocational Technical,08060605,      32,       4,      16,      10,       1,       1,  62.5,  37.5
5.34,5,a-curv-i3,2017-18,Boston - Another Course To College,00350541,      30,      14,       8,       5,       3,       0,  73.3,  26.7
0.0,1,a-curv-i3,2017-18,Boston - Boston Arts Academy,00350546,       2,"","","","","","",""
4.68,4.68,a-curv-i3,2017-18,Boston - Boston Community Leadership Academy,00350558,     137,      63,      42,      19,       7,       6,  76.6,  23.4
5.0,5.0,a-curv-i3,2017-18,Boston - Boston International High School,00350507,      52,      27,      12,       7,       4,       2,  75.0,  25.0
16.8,5,a-curv-i3,2017-18,Boston - Boston Latin,00350560,"   2,327",      76,     296,     609,     735,     611,  16.0,  84.0
8.24,5,a-curv-i3,2017-18,Boston - Boston Latin Academy,00350545,     784,     186,     275,     213,      86,      24,  58.8,  41.2
2.54,2.54,a-curv-i3,2017-18,Boston - Brighton High,00350505,     118,      82,      21,       7,       7,       1,  87.3,  12.7
6.0200000000000005,5,a-curv-i3,2017-18,Boston - Charlestown High,00350515,     123,      59,      27,      13,      12,      12,  69.9,  30.1
0.0,1,a-curv-i3,2017-18,Boston - Community Academy of Science and Health,00350581,     106,      86,      20,       0,       0,       0, 100.0,    .0
0.0,1,a-curv-i3,2017-18,Boston - Dr. William Henderson Upper,00350426,      34,      32,       2,       0,       0,       0, 100.0,    .0
2.56,2.56,a-curv-i3,2017-18,Boston - East Boston High,00350530,     180,     104,      53,      11,       8,       4,  87.2,  12.8
2.16,2.16,a-curv-i3,2017-18,Boston - Excel High School,00350522,      74,      55,      11,       6,       1,       1,  89.2,  10.8
0.0,1,a-curv-i3,2017-18,Boston - Jeremiah E Burke High,00350525,      72,      67,       5,       0,       0,       0, 100.0,    .0
2.0,2.0,a-curv-i3,2017-18,Boston - Lyon Upper 9-12,00350655,      40,      27,       9,       2,       1,       1,  90.0,  10.0
0.0,1,a-curv-i3,2017-18,Boston - Madison Park High,00350537,      20,      17,       3,       0,       0,       0, 100.0,    .0
15.84,5,a-curv-i3,2017-18,Boston - Margarita Muniz Academy,00350549,      53,       1,      10,      21,      17,       4,  20.8,  79.2
2.46,2.46,a-curv-i3,2017-18,Boston - New Mission High School,00350542,     244,     140,      74,      27,       3,       0,  87.7,  12.3
6.26,5,a-curv-i3,2017-18,Boston - O'Bryant School Math/Science,00350575,     862,     292,     300,     178,      71,      21,  68.7,  31.3
8.78,5,a-curv-i3,2017-18,Boston - TechBoston Academy,00350657,      66,      18,      19,      21,       5,       3,  56.1,  43.9
0.54,1,a-curv-i3,2017-18,Boston - The English High,00350535,      37,      33,       3,       1,       0,       0,  97.3,   2.7
2.2199999999999998,2.22,a-curv-i3,2017-18,Boston - Urban Science Academy,00350579,      27,      17,       7,       3,       0,       0,  88.9,  11.1
0.0,1,a-curv-i3,2017-18,Boston - West Roxbury Academy,00350658,      59,      51,       8,       0,       0,       0, 100.0,    .0
10.5,5,a-curv-i3,2017-18,Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,     223,      44,      62,      61,      42,      14,  47.5,  52.5
0.9199999999999999,1,a-curv-i3,2017-18,Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,04110305,      87,      65,      18,       3,       1,       0,  95.4,   4.6
3.9799999999999995,3.98,a-curv-i3,2017-18,Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,04160305,     136,      64,      45,      18,       9,       0,  80.1,  19.9
10.78,5,a-curv-i3,2017-18,Bourne - Bourne High School,00360505,     154,      36,      35,      41,      35,       7,  46.1,  53.9
16.98,5,a-curv-i3,2017-18,Braintree - Braintree High,00400505,     701,      23,      83,     168,     223,     204,  15.1,  84.9
11.72,5,a-curv-i3,2017-18,Bridgewater-Raynham - Bridgewater-Raynham Regional,06250505,     534,      47,     174,     164,     119,      30,  41.4,  58.6
6.859999999999999,5,a-curv-i3,2017-18,Bristol-Plymouth Regional Vocational Technical - Bristol-Plymouth Vocational Technical,08100605,     134,      28,      60,      36,      10,       0,  65.7,  34.3
7.32,5,a-curv-i3,2017-18,Brockton - Brockton High,00440505,     484,     151,     156,     109,      49,      19,  63.4,  36.6
3.28,3.28,a-curv-i3,2017-18,Brooke Charter School (District) - Brooke Charter School,04280305,      55,      31,      15,       7,       0,       2,  83.6,  16.4
18.66,5,a-curv-i3,2017-18,Brookline - Brookline High,00460505,"   1,162",       9,      69,     213,     350,     521,   6.7,  93.3
14.280000000000001,5,a-curv-i3,2017-18,Burlington - Burlington High,00480505,     462,      42,      90,     135,     115,      80,  28.6,  71.4
16.28,5,a-curv-i3,2017-18,Cambridge - Cambridge Rindge and Latin,00490506,     636,      35,      83,     138,     169,     211,  18.6,  81.4
14.440000000000001,5,a-curv-i3,2017-18,Canton - Canton High,00500505,     663,      52,     132,     218,     167,      94,  27.8,  72.2
3.6799999999999997,3.68,a-curv-i3,2017-18,Cape Cod Regional Vocational Technical - Cape Cod Region Vocational Technical,08150605,      49,      12,      28,       7,       2,       0,  81.6,  18.4
11.76,5,a-curv-i3,2017-18,Carver - Carver Middle/High School,00520405,     199,      39,      43,      59,      44,      14,  41.2,  58.8
8.98,5,a-curv-i3,2017-18,Central Berkshire - Wahconah Regional High,06350505,     167,      26,      66,      44,      24,       7,  55.1,  44.9
14.84,5,a-curv-i3,2017-18,Chelmsford - Chelmsford High,00560505,     589,      42,     110,     169,     156,     112,  25.8,  74.2
6.659999999999999,5,a-curv-i3,2017-18,Chelsea - Chelsea High,00570505,     309,     100,     106,      59,      30,      14,  66.7,  33.3
9.08,5,a-curv-i3,2017-18,Chicopee - Chicopee Comprehensive High School,00610510,     280,      40,     113,      87,      25,      15,  54.6,  45.4
6.8,5,a-curv-i3,2017-18,Chicopee - Chicopee High,00610505,     326,      97,     118,      75,      30,       6,  66.0,  34.0
1.3800000000000001,1.38,a-curv-i3,2017-18,City on a Hill Charter Public School Circuit Street (District) - City on a Hill Charter Public School Circuit Street,04370505,      72,      47,      20,       1,       4,       0,  93.1,   6.9
0.38,1,a-curv-i3,2017-18,City on a Hill Charter Public School Dudley Square (District) - City on a Hill Charter Public School Dudley Square,35040505,      52,      29,      22,       1,       0,       0,  98.1,   1.9
10.0,5,a-curv-i3,2017-18,Clinton - Clinton Senior High,00640505,      92,      18,      28,      31,       8,       7,  50.0,  50.0
3.34,3.34,a-curv-i3,2017-18,Codman Academy Charter Public (District) - Codman Academy Charter Public School,04380505,      30,      22,       3,       1,       4,       0,  83.3,  16.7
16.619999999999997,5,a-curv-i3,2017-18,Cohasset - Cohasset Middle/High School,00650505,     266,       1,      44,      50,      58,     113,  16.9,  83.1
6.220000000000001,5,a-curv-i3,2017-18,Community Charter School of Cambridge (District) - Community Charter School of Cambridge,04360305,     119,      46,      36,      20,      13,       4,  68.9,  31.1
18.580000000000002,5,a-curv-i3,2017-18,Concord-Carlisle - Concord Carlisle High,06400505,     616,       7,      37,     115,     215,     242,   7.1,  92.9
13.36,5,a-curv-i3,2017-18,Danvers - Danvers High,00710505,     485,      34,     127,     141,     117,      66,  33.2,  66.8
15.2,5,a-curv-i3,2017-18,Dartmouth - Dartmouth High,00720505,     362,      23,      64,     108,     104,      63,  24.0,  76.0
10.8,5,a-curv-i3,2017-18,Dedham - Dedham High,00730505,     426,      70,     126,     140,      68,      22,  46.0,  54.0
11.120000000000001,5,a-curv-i3,2017-18,Dennis-Yarmouth - Dennis-Yarmouth Regional High,06450505,     257,      40,      74,      77,      54,      12,  44.4,  55.6
14.059999999999999,5,a-curv-i3,2017-18,Dighton-Rehoboth - Dighton-Rehoboth Regional High School,06500505,     364,      35,      73,      95,     110,      51,  29.7,  70.3
10.52,5,a-curv-i3,2017-18,Douglas - Douglas High School,00770505,     156,      25,      49,      41,      31,      10,  47.4,  52.6
18.56,5,a-curv-i3,2017-18,Dover-Sherborn - Dover-Sherborn Regional High,06550505,     500,       6,      30,     124,     153,     187,   7.2,  92.8
13.059999999999999,5,a-curv-i3,2017-18,Dracut - Dracut Senior High,00790505,     274,      28,      67,      95,      62,      22,  34.7,  65.3
9.440000000000001,5,a-curv-i3,2017-18,Dudley-Charlton Reg - Shepherd Hill Regional High,06580505,     528,      92,     187,     153,      69,      27,  52.8,  47.2
14.02,5,a-curv-i3,2017-18,Duxbury - Duxbury High,00820505,     692,      59,     148,     198,     180,     107,  29.9,  70.1
6.959999999999999,5,a-curv-i3,2017-18,East Bridgewater - East Bridgewater JR./SR. High School,00830505,     227,      48,     100,      47,      17,      15,  65.2,  34.8
13.74,5,a-curv-i3,2017-18,East Longmeadow - East Longmeadow High,00870505,     246,      29,      48,      73,      49,      47,  31.3,  68.7
8.940000000000001,5,a-curv-i3,2017-18,Easthampton - Easthampton High,00860505,     179,      37,      62,      52,      21,       7,  55.3,  44.7
14.76,5,a-curv-i3,2017-18,Easton - Oliver Ames High,00880505,     690,      40,     141,     190,     219,     100,  26.2,  73.8
2.7199999999999998,2.72,a-curv-i3,2017-18,Edward M. Kennedy Academy for Health Careers (Horace Mann Charter) (District) - Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School),04520505,     103,      56,      33,       9,       4,       1,  86.4,  13.6
13.680000000000001,5,a-curv-i3,2017-18,Essex North Shore Agricultural and Technical School District - Essex Technical High School,08170505,      76,       6,      18,      29,      18,       5,  31.6,  68.4
7.68,5,a-curv-i3,2017-18,Everett - Everett High,00930505,     490,     133,     169,     107,      56,      25,  61.6,  38.4
16.2,5,a-curv-i3,2017-18,Excel Academy Charter (District) - Excel Academy Charter School,04100205,     189,       6,      30,      54,      50,      49,  19.0,  81.0
12.2,5,a-curv-i3,2017-18,Fairhaven - Fairhaven High,00940505,     177,      19,      50,      60,      27,      21,  39.0,  61.0
9.74,5,a-curv-i3,2017-18,Fall River - B M C Durfee High,00950505,     501,      97,     160,     180,      46,      18,  51.3,  48.7
14.1,5,a-curv-i3,2017-18,Falmouth - Falmouth High,00960505,     241,      24,      47,      58,      70,      42,  29.5,  70.5
3.9200000000000004,3.92,a-curv-i3,2017-18,Fitchburg - Fitchburg High,00970505,     515,     297,     117,      62,      25,      14,  80.4,  19.6
15.7,5,a-curv-i3,2017-18,Foxborough - Foxborough High,00990505,     432,      22,      71,     142,     117,      80,  21.5,  78.5
11.540000000000001,5,a-curv-i3,2017-18,Foxborough Regional Charter (District) - Foxborough Regional Charter School,04460550,     201,      25,      60,      60,      40,      16,  42.3,  57.7
17.46,5,a-curv-i3,2017-18,Framingham - Framingham High School,01000515,     723,       9,      83,     174,     225,     232,  12.7,  87.3
0.0,1,a-curv-i3,2017-18,Francis W. Parker Charter Essential (District) - Francis W. Parker Charter Essential School,04780505,       9,"","","","","","",""
15.02,5,a-curv-i3,2017-18,Franklin - Franklin High,01010505,     932,      80,     152,     239,     253,     208,  24.9,  75.1
3.5200000000000005,3.52,a-curv-i3,2017-18,Franklin County Regional Vocational Technical - Franklin County Technical,08180605,      68,      33,      23,       8,       4,       0,  82.4,  17.6
13.780000000000001,5,a-curv-i3,2017-18,Freetown-Lakeville - Apponequet Regional High,06650505,     354,      19,      91,     105,      97,      42,  31.1,  68.9
14.88,5,a-curv-i3,2017-18,Frontier - Frontier Regional,06700505,     156,       8,      32,      44,      43,      29,  25.6,  74.4
8.620000000000001,5,a-curv-i3,2017-18,Gardner - Gardner High,01030505,     218,      47,      77,      50,      32,      12,  56.9,  43.1
9.32,5,a-curv-i3,2017-18,Gateway - Gateway Regional High,06720505,      58,      13,      18,      17,       7,       3,  53.4,  46.6
18.16,5,a-curv-i3,2017-18,Georgetown - Georgetown High School,01050505,      76,       0,       7,      24,      23,      22,   9.2,  90.8
10.0,5,a-curv-i3,2017-18,Gill-Montague - Turners Fall High,06740505,      20,       2,       8,       6,       4,       0,  50.0,  50.0
11.72,5,a-curv-i3,2017-18,Gloucester - Gloucester High,01070505,     237,      32,      66,      78,      45,      16,  41.4,  58.6
14.280000000000001,5,a-curv-i3,2017-18,Grafton - Grafton High School,01100505,     336,      21,      75,     112,      77,      51,  28.6,  71.4
12.0,5,a-curv-i3,2017-18,Granby - Granby Jr Sr High School,01110505,      50,       5,      15,      19,       8,       3,  40.0,  60.0
10.0,5,a-curv-i3,2017-18,Greater Fall River Regional Vocational Technical - Diman Regional Vocational Technical High,08210605,      30,       2,      13,       3,       7,       5,  50.0,  50.0
0.0,1,a-curv-i3,2017-18,Greater Lawrence Regional Vocational Technical - Gr Lawrence Regional Vocational Technical,08230605,       9,"","","","","","",""
7.2,5,a-curv-i3,2017-18,Greater Lowell Regional Vocational Technical - Gr Lowell Regional Vocational Technical,08280605,      89,      10,      47,      27,       5,       0,  64.0,  36.0
7.340000000000001,5,a-curv-i3,2017-18,Greater New Bedford Regional Vocational Technical - Gr New Bedford Vocational Technical,08250605,     109,      26,      43,      30,       6,       4,  63.3,  36.7
10.22,5,a-curv-i3,2017-18,Greenfield - Greenfield High,01140505,     131,      15,      49,      37,      20,      10,  48.9,  51.1
16.98,5,a-curv-i3,2017-18,Groton-Dunstable - Groton Dunstable Regional,06730505,     370,      13,      43,     112,     117,      85,  15.1,  84.9
15.080000000000002,5,a-curv-i3,2017-18,Hadley - Hopkins Academy,01170505,      69,       3,      14,      19,      23,      10,  24.6,  75.4
13.459999999999999,5,a-curv-i3,2017-18,Hamilton-Wenham - Hamilton-Wenham Regional High,06750505,     382,      50,      75,     100,     107,      50,  32.7,  67.3
9.9,5,a-curv-i3,2017-18,Hampden Charter School of Science East (District) - Hampden Charter School of Science East,04990305,     101,      25,      26,      24,      18,       8,  50.5,  49.5
16.919999999999998,5,a-curv-i3,2017-18,Hampden-Wilbraham - Minnechaug Regional High,06800505,     267,       7,      34,      79,      83,      64,  15.4,  84.6
13.580000000000002,5,a-curv-i3,2017-18,Hampshire - Hampshire Regional High,06830505,     112,       4,      32,      38,      27,      11,  32.1,  67.9
13.38,5,a-curv-i3,2017-18,Hanover - Hanover High,01220505,     450,      32,     117,     133,     105,      63,  33.1,  66.9
18.86,5,a-curv-i3,2017-18,Harvard - Bromfield,01250505,     264,       3,      12,      57,      89,     103,   5.7,  94.3
9.7,5,a-curv-i3,2017-18,Hatfield - Smith Academy,01270505,      33,       1,      16,      13,       1,       2,  51.5,  48.5
12.0,5,a-curv-i3,2017-18,Haverhill - Haverhill High,01280505,     457,      53,     130,     135,      99,      40,  40.0,  60.0
18.6,5,a-curv-i3,2017-18,Hingham - Hingham High,01310505,     484,       7,      27,     112,     169,     169,   7.0,  93.0
6.08,5,a-curv-i3,2017-18,Holbrook - Holbrook Middle High School,01330505,      69,      24,      24,      15,       3,       3,  69.6,  30.4
14.26,5,a-curv-i3,2017-18,Holliston - Holliston High,01360505,     446,      29,      99,     111,     142,      65,  28.7,  71.3
4.720000000000001,4.72,a-curv-i3,2017-18,Holyoke - Holyoke High,01370505,     420,     172,     149,      65,      30,       4,  76.4,  23.6
15.959999999999999,5,a-curv-i3,2017-18,Hopedale - Hopedale Jr Sr High,01380505,     119,       7,      17,      43,      23,      29,  20.2,  79.8
17.759999999999998,5,a-curv-i3,2017-18,Hopkinton - Hopkinton High,01390505,"   1,105",      25,      99,     229,     331,     421,  11.2,  88.8
15.52,5,a-curv-i3,2017-18,Hudson - Hudson High,01410505,     304,      17,      51,     100,      84,      52,  22.4,  77.6
12.78,5,a-curv-i3,2017-18,Hull - Hull High,01420505,      97,       7,      28,      29,      18,      15,  36.1,  63.9
0.0,1,a-curv-i3,2017-18,Innovation Academy Charter (District) - Innovation Academy Charter School,04350305,       9,"","","","","","",""
15.5,5,a-curv-i3,2017-18,Ipswich - Ipswich High,01440505,     204,       5,      41,      59,      66,      33,  22.5,  77.5
7.8,5,a-curv-i3,2017-18,KIPP Academy Lynn Charter (District) - KIPP Academy Lynn Charter School,04290010,     336,      92,     113,      74,      43,      14,  61.0,  39.0
15.040000000000001,5,a-curv-i3,2017-18,King Philip - King Philip Regional High,06900505,     782,      46,     148,     258,     224,     106,  24.8,  75.2
7.279999999999999,5,a-curv-i3,2017-18,Lawrence - Lawrence High School,01490515,     294,     117,      70,      51,      35,      21,  63.6,  36.4
8.0,5,a-curv-i3,2017-18,Lee - Lee Middle/High School,01500505,      70,      22,      20,      14,      12,       2,  60.0,  40.0
9.18,5,a-curv-i3,2017-18,Leicester - Leicester High,01510505,     148,      24,      56,      40,      20,       8,  54.1,  45.9
11.5,5,a-curv-i3,2017-18,Lenox - Lenox Memorial High,01520505,     106,      22,      23,      31,      18,      12,  42.5,  57.5
11.02,5,a-curv-i3,2017-18,Leominster - Center For Technical Education Innovation,01530605,      69,       9,      22,      13,      12,      13,  44.9,  55.1
12.48,5,a-curv-i3,2017-18,Leominster - Leominster High School,01530505,     423,      46,     113,     134,      94,      36,  37.6,  62.4
18.78,5,a-curv-i3,2017-18,Lexington - Lexington High,01550505,"   1,732",      25,      80,     266,     549,     812,   6.1,  93.9
19.32,5,a-curv-i3,2017-18,Lincoln-Sudbury - Lincoln-Sudbury Regional High,06950505,     406,       2,      12,      45,     111,     236,   3.4,  96.6
17.48,5,a-curv-i3,2017-18,Littleton - Littleton High School,01580505,     182,       6,      17,      47,      71,      41,  12.6,  87.4
17.72,5,a-curv-i3,2017-18,Longmeadow - Longmeadow High,01590505,     525,       7,      53,     130,     193,     142,  11.4,  88.6
9.2,5,a-curv-i3,2017-18,Lowell - Lowell High,01600505,     691,     135,     238,     178,      94,      46,  54.0,  46.0
11.32,5,a-curv-i3,2017-18,Ludlow - Ludlow Senior High,01610505,     290,      43,      83,      80,      58,      26,  43.4,  56.6
13.559999999999999,5,a-curv-i3,2017-18,Lunenburg - Lunenburg High,01620505,     214,      14,      55,      85,      39,      21,  32.2,  67.8
9.440000000000001,5,a-curv-i3,2017-18,Lynn - Classical High,01630505,     388,      87,     118,     116,      47,      20,  52.8,  47.2
5.26,5,a-curv-i3,2017-18,Lynn - Lynn English High,01630510,     399,     176,     118,      64,      36,       5,  73.7,  26.3
2.7800000000000002,2.78,a-curv-i3,2017-18,Lynn - Lynn Vocational Technical Institute,01630605,      36,      13,      18,       5,       0,       0,  86.1,  13.9
15.38,5,a-curv-i3,2017-18,Lynnfield - Lynnfield High,01640505,     451,      25,      79,     139,     125,      83,  23.1,  76.9
8.1,5,a-curv-i3,2017-18,MATCH Charter Public School (District) - MATCH Charter Public School,04690505,     168,      40,      60,      42,      22,       4,  59.5,  40.5
18.6,5,a-curv-i3,2017-18,Ma Academy for Math and Science - Ma Academy for Math and Science School,04680505,      86,       0,       6,      21,      35,      24,   7.0,  93.0
8.84,5,a-curv-i3,2017-18,Malden - Malden High,01650505,     826,     246,     215,     174,     120,      71,  55.8,  44.2
15.559999999999999,5,a-curv-i3,2017-18,Manchester Essex Regional - Manchester Essex Regional High School,06980510,     325,      21,      51,      85,      94,      74,  22.2,  77.8
15.459999999999999,5,a-curv-i3,2017-18,Mansfield - Mansfield High,01670505,     453,      25,      78,     159,     116,      75,  22.7,  77.3
15.98,5,a-curv-i3,2017-18,Marblehead - Marblehead High,01680505,     583,      23,      94,     175,     173,     118,  20.1,  79.9
8.940000000000001,5,a-curv-i3,2017-18,Marlborough - Marlborough High,01700505,     532,     113,     181,     125,      85,      28,  55.3,  44.7
14.34,5,a-curv-i3,2017-18,Marshfield - Marshfield High,01710505,     508,      41,     103,     182,     131,      51,  28.3,  71.7
13.52,5,a-curv-i3,2017-18,Martha's Vineyard - Martha's Vineyard Regional High,07000505,     256,      27,      56,      95,      48,      30,  32.4,  67.6
17.14,5,a-curv-i3,2017-18,Masconomet - Masconomet Regional High School,07050505,     442,      10,      53,     111,     157,     111,  14.3,  85.7
9.78,5,a-curv-i3,2017-18,Mashpee - Mashpee High,01720505,     225,      48,      67,      65,      30,      15,  51.1,  48.9
10.76,5,a-curv-i3,2017-18,Massachusetts Virtual Academy at Greenfield Commonwealth Virtual District - Massachusetts Virtual Academy at Greenfield Commonwealth Virtual School,39010900,      13,       1,       5,       4,       3,       0,  46.2,  53.8
11.42,5,a-curv-i3,2017-18,Maynard - Maynard High,01740505,     168,      18,      54,      61,      28,       7,  42.9,  57.1
15.280000000000001,5,a-curv-i3,2017-18,Medfield - Medfield Senior High,01750505,     588,      46,      93,     157,     155,     137,  23.6,  76.4
18.240000000000002,5,a-curv-i3,2017-18,Medford - Medford High,01760505,     262,       3,      20,      77,      87,      75,   8.8,  91.2
15.26,5,a-curv-i3,2017-18,Medway - Medway High,01770505,     558,      29,     103,     158,     166,     102,  23.7,  76.3
13.8,5,a-curv-i3,2017-18,Melrose - Melrose High,01780505,     726,      78,     147,     187,     198,     116,  31.0,  69.0
13.02,5,a-curv-i3,2017-18,Mendon-Upton - Nipmuc Regional High,07100510,     390,      45,      91,     114,      96,      44,  34.9,  65.1
11.879999999999999,5,a-curv-i3,2017-18,Methuen - Methuen High,01810505,     598,      89,     154,     163,     122,      70,  40.6,  59.4
11.4,5,a-curv-i3,2017-18,Middleborough - Middleborough High,01820505,     263,      36,      77,      88,      44,      18,  43.0,  57.0
11.7,5,a-curv-i3,2017-18,Milford - Milford High,01850505,     410,      56,     114,     108,      93,      39,  41.5,  58.5
10.8,5,a-curv-i3,2017-18,Millbury - Millbury Junior/Senior High,01860505,     124,      20,      37,      37,      21,       9,  46.0,  54.0
15.98,5,a-curv-i3,2017-18,Millis - Millis High School,01870505,     184,       7,      30,      69,      50,      28,  20.1,  79.9
17.18,5,a-curv-i3,2017-18,Milton - Milton High,01890505,     703,      19,      80,     200,     226,     178,  14.1,  85.9
10.58,5,a-curv-i3,2017-18,Minuteman Regional Vocational Technical - Minuteman Regional High,08300605,      17,       4,       4,       3,       4,       2,  47.1,  52.9
12.66,5,a-curv-i3,2017-18,Mohawk Trail - Mohawk Trail Regional High,07170505,      79,       5,      24,      20,      22,       8,  36.7,  63.3
13.76,5,a-curv-i3,2017-18,Monomoy Regional School District - Monomoy Regional High School,07120515,     189,      12,      47,      72,      37,      21,  31.2,  68.8
12.2,5,a-curv-i3,2017-18,Monson - Monson High School,01910505,      82,       5,      27,      21,      20,       9,  39.0,  61.0
8.66,5,a-curv-i3,2017-18,Montachusett Regional Vocational Technical - Montachusett Regional Vocational Technical,08320605,     134,      21,      55,      36,      18,       4,  56.7,  43.3
14.12,5,a-curv-i3,2017-18,Mount Greylock - Mt Greylock Regional High,07150505,     282,      21,      62,      59,      74,      66,  29.4,  70.6
0.0,1,a-curv-i3,2017-18,Mystic Valley Regional Charter (District) - Mystic Valley Regional Charter School,04700105,       2,"","","","","","",""
13.3,5,a-curv-i3,2017-18,Nantucket - Nantucket High,01970505,     197,      14,      52,      63,      36,      32,  33.5,  66.5
7.340000000000001,5,a-curv-i3,2017-18,Narragansett - Narragansett Regional High,07200505,     180,      42,      72,      33,      17,      16,  63.3,  36.7
17.119999999999997,5,a-curv-i3,2017-18,Nashoba - Nashoba Regional,07250505,     596,      25,      61,     160,     170,     180,  14.4,  85.6
4.16,4.16,a-curv-i3,2017-18,Nashoba Valley Regional Vocational Technical - Nashoba Valley Technical High School,08520605,     154,      49,      73,      23,       6,       3,  79.2,  20.8
15.8,5,a-curv-i3,2017-18,Natick - Natick High,01980505,     962,      65,     137,     213,     264,     283,  21.0,  79.0
16.22,5,a-curv-i3,2017-18,Nauset - Nauset Regional High,06600505,     608,      28,      87,     148,     196,     149,  18.9,  81.1
18.4,5,a-curv-i3,2017-18,Needham - Needham High,01990505,     746,       8,      52,     149,     236,     301,   8.0,  92.0
9.040000000000001,5,a-curv-i3,2017-18,New Bedford - New Bedford High,02010505,     405,      96,     126,     115,      41,      27,  54.8,  45.2
16.72,5,a-curv-i3,2017-18,Newburyport - Newburyport High,02040505,     384,      14,      49,     122,     129,      70,  16.4,  83.6
18.419999999999998,5,a-curv-i3,2017-18,Newton - Newton North High,02070505,"   1,089",      11,      75,     178,     344,     481,   7.9,  92.1
18.66,5,a-curv-i3,2017-18,Newton - Newton South High,02070510,"   1,073",      12,      60,     213,     349,     439,   6.7,  93.3
3.44,3.44,a-curv-i3,2017-18,North Adams - Drury High,02090505,     279,     150,      81,      24,      18,       6,  82.8,  17.2
16.9,5,a-curv-i3,2017-18,North Andover - North Andover High,02110505,     535,      16,      67,     154,     176,     122,  15.5,  84.5
17.14,5,a-curv-i3,2017-18,North Attleborough - North Attleboro High,02120505,     467,      16,      51,     137,     139,     124,  14.3,  85.7
8.58,5,a-curv-i3,2017-18,North Brookfield - North Brookfield High,02150505,      49,       9,      19,      11,       9,       1,  57.1,  42.9
10.78,5,a-curv-i3,2017-18,North Middlesex - North Middlesex Regional,07350505,     332,      52,     101,     102,      62,      15,  46.1,  53.9
