example_id                                                            | status  | run_time        |
./spec/presenters/gauge_presenter_spec.rb[1:5:1]                      | passed  | 0.00274 seconds |
./spec/presenters/gauge_presenter_spec.rb[1:5:2]                      | passed  | 0.00196 seconds |
./spec/presenters/gauge_presenter_spec.rb[1:5:3]                      | passed  | 0.00349 seconds |
./spec/presenters/gauge_presenter_spec.rb[1:6:1]                      | passed  | 0.00274 seconds |
./spec/presenters/gauge_presenter_spec.rb[1:6:2]                      | passed  | 0.0021 seconds  |
./spec/presenters/gauge_presenter_spec.rb[1:6:3]                      | passed  | 0.00211 seconds |
./spec/presenters/gauge_presenter_spec.rb[1:7:1]                      | passed  | 0.00236 seconds |
./spec/presenters/gauge_presenter_spec.rb[1:7:2]                      | passed  | 0.00212 seconds |
./spec/presenters/gauge_presenter_spec.rb[1:7:3]                      | passed  | 0.0033 seconds  |
./spec/presenters/measure_presenter_spec.rb[1:1]                      | passed  | 0.17741 seconds |
./spec/presenters/measure_presenter_spec.rb[1:2]                      | passed  | 0.02808 seconds |
./spec/presenters/measure_presenter_spec.rb[1:3:1]                    | passed  | 0.38045 seconds |
./spec/presenters/measure_presenter_spec.rb[1:3:2]                    | passed  | 0.2563 seconds  |
./spec/presenters/measure_presenter_spec.rb[1:4:1]                    | passed  | 0.10626 seconds |
./spec/presenters/measure_presenter_spec.rb[1:5:1]                    | passed  | 1.07 seconds    |
./spec/presenters/measure_presenter_spec.rb[1:6:1]                    | passed  | 0.05694 seconds |
./spec/presenters/scale_spec.rb[1:1:1:1]                              | passed  | 0.00243 seconds |
./spec/presenters/scale_spec.rb[1:1:2:1]                              | passed  | 0.00258 seconds |
./spec/presenters/scale_spec.rb[1:1:3:1]                              | passed  | 0.00223 seconds |
./spec/presenters/subcategory_card_presenter_spec.rb[1:1:1]           | passed  | 0.00732 seconds |
./spec/presenters/subcategory_card_presenter_spec.rb[1:1:2]           | passed  | 0.002 seconds   |
./spec/presenters/subcategory_card_presenter_spec.rb[1:2:1]           | passed  | 0.00226 seconds |
./spec/presenters/subcategory_card_presenter_spec.rb[1:2:2]           | passed  | 0.0019 seconds  |
./spec/presenters/subcategory_card_presenter_spec.rb[1:3:1]           | passed  | 0.00196 seconds |
./spec/presenters/subcategory_card_presenter_spec.rb[1:3:2]           | passed  | 0.00214 seconds |
./spec/presenters/subcategory_card_presenter_spec.rb[1:4:1]           | passed  | 0.00207 seconds |
./spec/presenters/subcategory_card_presenter_spec.rb[1:4:2]           | passed  | 0.00208 seconds |
./spec/presenters/subcategory_card_presenter_spec.rb[1:5:1]           | passed  | 0.00235 seconds |
./spec/presenters/subcategory_card_presenter_spec.rb[1:5:2]           | passed  | 0.00178 seconds |
./spec/presenters/subcategory_card_presenter_spec.rb[1:6:1]           | passed  | 0.00163 seconds |
./spec/presenters/subcategory_card_presenter_spec.rb[1:6:2]           | passed  | 0.00352 seconds |
./spec/presenters/subcategory_presenter_spec.rb[1:1]                  | passed  | 2.79 seconds    |
./spec/presenters/subcategory_presenter_spec.rb[1:2]                  | passed  | 1.53 seconds    |
./spec/presenters/subcategory_presenter_spec.rb[1:3]                  | passed  | 1.51 seconds    |
./spec/presenters/subcategory_presenter_spec.rb[1:4]                  | passed  | 1.69 seconds    |
./spec/presenters/subcategory_presenter_spec.rb[1:5]                  | passed  | 1.59 seconds    |
./spec/presenters/subcategory_presenter_spec.rb[1:6]                  | passed  | 1.8 seconds     |
./spec/presenters/subcategory_presenter_spec.rb[1:7:1]                | passed  | 0.0176 seconds  |
./spec/presenters/variance_chart_row_presenter_spec.rb[1:1:1:1]       | passed  | 0.0208 seconds  |
./spec/presenters/variance_chart_row_presenter_spec.rb[1:1:2]         | passed  | 0.20256 seconds |
./spec/presenters/variance_chart_row_presenter_spec.rb[1:1:3]         | passed  | 0.03992 seconds |
./spec/presenters/variance_chart_row_presenter_spec.rb[1:1:4]         | passed  | 0.04081 seconds |
./spec/presenters/variance_chart_row_presenter_spec.rb[1:2:1:1]       | passed  | 0.02058 seconds |
./spec/presenters/variance_chart_row_presenter_spec.rb[1:2:2]         | passed  | 0.04199 seconds |
./spec/presenters/variance_chart_row_presenter_spec.rb[1:2:3]         | passed  | 0.04075 seconds |
./spec/presenters/variance_chart_row_presenter_spec.rb[1:2:4]         | passed  | 0.05121 seconds |
./spec/presenters/variance_chart_row_presenter_spec.rb[1:3:1:1]       | passed  | 0.01853 seconds |
./spec/presenters/variance_chart_row_presenter_spec.rb[1:3:2]         | passed  | 0.03467 seconds |
./spec/presenters/variance_chart_row_presenter_spec.rb[1:3:3]         | passed  | 0.03723 seconds |
./spec/presenters/variance_chart_row_presenter_spec.rb[1:3:4:1]       | passed  | 0.03282 seconds |
./spec/presenters/variance_chart_row_presenter_spec.rb[1:4:1:1]       | passed  | 0.01982 seconds |
./spec/presenters/variance_chart_row_presenter_spec.rb[1:4:2]         | passed  | 0.03939 seconds |
./spec/presenters/variance_chart_row_presenter_spec.rb[1:4:3]         | passed  | 0.03714 seconds |
./spec/presenters/variance_chart_row_presenter_spec.rb[1:4:4:1]       | passed  | 0.03648 seconds |
./spec/presenters/variance_chart_row_presenter_spec.rb[1:5:1:1]       | passed  | 0.02035 seconds |
./spec/presenters/variance_chart_row_presenter_spec.rb[1:5:2]         | passed  | 0.03707 seconds |
./spec/presenters/variance_chart_row_presenter_spec.rb[1:5:3]         | passed  | 0.03668 seconds |
./spec/presenters/variance_chart_row_presenter_spec.rb[1:5:4:1]       | passed  | 0.04705 seconds |
./spec/presenters/variance_chart_row_presenter_spec.rb[1:6:1]         | passed  | 0.02648 seconds |
./spec/presenters/variance_chart_row_presenter_spec.rb[1:7:1]         | passed  | 0.03809 seconds |
./spec/presenters/variance_chart_row_presenter_spec.rb[1:8:1:1]       | passed  | 0.0327 seconds  |
./spec/presenters/variance_chart_row_presenter_spec.rb[1:8:2:1]       | passed  | 0.031 seconds   |
./spec/presenters/variance_chart_row_presenter_spec.rb[1:9:1:1]       | passed  | 0.03318 seconds |
./spec/presenters/variance_chart_row_presenter_spec.rb[1:9:1:2:1]     | passed  | 0.03476 seconds |
./spec/presenters/variance_chart_row_presenter_spec.rb[1:9:2:1]       | passed  | 0.03026 seconds |
./spec/presenters/variance_chart_row_presenter_spec.rb[1:10:1]        | passed  | 0.03896 seconds |
./spec/presenters/variance_chart_row_presenter_spec.rb[1:10:2]        | passed  | 0.03545 seconds |
./spec/routing/legacy/categories_routing_spec.rb[1:1:1]               | passed  | 0.03928 seconds |
./spec/routing/legacy/categories_routing_spec.rb[1:1:2]               | passed  | 0.00352 seconds |
./spec/routing/legacy/categories_routing_spec.rb[1:1:3]               | passed  | 0.00956 seconds |
./spec/routing/legacy/categories_routing_spec.rb[1:1:4]               | passed  | 0.00823 seconds |
./spec/routing/legacy/categories_routing_spec.rb[1:1:5]               | passed  | 0.00717 seconds |
./spec/routing/legacy/categories_routing_spec.rb[1:1:6]               | passed  | 0.00789 seconds |
./spec/routing/legacy/categories_routing_spec.rb[1:1:7]               | passed  | 0.00735 seconds |
./spec/routing/legacy/categories_routing_spec.rb[1:1:8]               | passed  | 0.00353 seconds |
./spec/routing/legacy/districts_routing_spec.rb[1:1:1]                | passed  | 0.0253 seconds  |
./spec/routing/legacy/districts_routing_spec.rb[1:1:2]                | passed  | 0.0036 seconds  |
./spec/routing/legacy/districts_routing_spec.rb[1:1:3]                | passed  | 0.00348 seconds |
./spec/routing/legacy/districts_routing_spec.rb[1:1:4]                | passed  | 0.00399 seconds |
./spec/routing/legacy/districts_routing_spec.rb[1:1:5]                | passed  | 0.0033 seconds  |
./spec/routing/legacy/districts_routing_spec.rb[1:1:6]                | passed  | 0.00339 seconds |
./spec/routing/legacy/districts_routing_spec.rb[1:1:7]                | passed  | 0.00325 seconds |
./spec/routing/legacy/districts_routing_spec.rb[1:1:8]                | passed  | 0.00471 seconds |
./spec/routing/legacy/question_lists_routing_spec.rb[1:1:1]           | passed  | 0.02347 seconds |
./spec/routing/legacy/question_lists_routing_spec.rb[1:1:2]           | passed  | 0.00349 seconds |
./spec/routing/legacy/question_lists_routing_spec.rb[1:1:3]           | passed  | 0.00287 seconds |
./spec/routing/legacy/question_lists_routing_spec.rb[1:1:4]           | passed  | 0.00327 seconds |
./spec/routing/legacy/question_lists_routing_spec.rb[1:1:5]           | passed  | 0.00299 seconds |
./spec/routing/legacy/question_lists_routing_spec.rb[1:1:6]           | passed  | 0.00339 seconds |
./spec/routing/legacy/question_lists_routing_spec.rb[1:1:7]           | passed  | 0.00328 seconds |
./spec/routing/legacy/question_lists_routing_spec.rb[1:1:8]           | passed  | 0.00319 seconds |
./spec/routing/legacy/questions_routing_spec.rb[1:1:1]                | passed  | 0.02589 seconds |
./spec/routing/legacy/questions_routing_spec.rb[1:1:2]                | passed  | 0.0039 seconds  |
./spec/routing/legacy/questions_routing_spec.rb[1:1:3]                | passed  | 0.00335 seconds |
./spec/routing/legacy/questions_routing_spec.rb[1:1:4]                | passed  | 0.00328 seconds |
./spec/routing/legacy/questions_routing_spec.rb[1:1:5]                | passed  | 0.00358 seconds |
./spec/routing/legacy/questions_routing_spec.rb[1:1:6]                | passed  | 0.00371 seconds |
./spec/routing/legacy/questions_routing_spec.rb[1:1:7]                | passed  | 0.00359 seconds |
./spec/routing/legacy/questions_routing_spec.rb[1:1:8]                | passed  | 0.00332 seconds |
./spec/routing/legacy/recipient_lists_routing_spec.rb[1:1:1]          | passed  | 0.02827 seconds |
./spec/routing/legacy/recipient_lists_routing_spec.rb[1:1:2]          | passed  | 0.01066 seconds |
./spec/routing/legacy/recipient_lists_routing_spec.rb[1:1:3]          | passed  | 0.00953 seconds |
./spec/routing/legacy/recipient_lists_routing_spec.rb[1:1:4]          | passed  | 0.00938 seconds |
./spec/routing/legacy/recipient_lists_routing_spec.rb[1:1:5]          | passed  | 0.01147 seconds |
./spec/routing/legacy/recipient_lists_routing_spec.rb[1:1:6]          | passed  | 0.01062 seconds |
./spec/routing/legacy/recipient_lists_routing_spec.rb[1:1:7]          | passed  | 0.01826 seconds |
./spec/routing/legacy/recipient_lists_routing_spec.rb[1:1:8]          | passed  | 0.01092 seconds |
./spec/routing/legacy/recipients_routing_spec.rb[1:1:1]               | passed  | 0.03446 seconds |
./spec/routing/legacy/recipients_routing_spec.rb[1:1:2]               | passed  | 0.01068 seconds |
./spec/routing/legacy/recipients_routing_spec.rb[1:1:3]               | passed  | 0.00984 seconds |
./spec/routing/legacy/recipients_routing_spec.rb[1:1:4]               | passed  | 0.01031 seconds |
./spec/routing/legacy/recipients_routing_spec.rb[1:1:5]               | passed  | 0.01031 seconds |
./spec/routing/legacy/recipients_routing_spec.rb[1:1:6]               | passed  | 0.01029 seconds |
./spec/routing/legacy/recipients_routing_spec.rb[1:1:7]               | passed  | 0.01003 seconds |
./spec/routing/legacy/recipients_routing_spec.rb[1:1:8]               | passed  | 0.01002 seconds |
./spec/routing/legacy/schedules_routing_spec.rb[1:1:1]                | passed  | 0.01077 seconds |
./spec/routing/legacy/schedules_routing_spec.rb[1:1:2]                | passed  | 0.00892 seconds |
./spec/routing/legacy/schedules_routing_spec.rb[1:1:3]                | passed  | 0.00815 seconds |
./spec/routing/legacy/schedules_routing_spec.rb[1:1:4]                | passed  | 0.0081 seconds  |
./spec/routing/legacy/schedules_routing_spec.rb[1:1:5]                | passed  | 0.00818 seconds |
./spec/routing/legacy/schedules_routing_spec.rb[1:1:6]                | passed  | 0.00767 seconds |
./spec/routing/legacy/schedules_routing_spec.rb[1:1:7]                | passed  | 0.01005 seconds |
./spec/routing/legacy/schedules_routing_spec.rb[1:1:8]                | passed  | 0.00739 seconds |
./spec/routing/legacy/schools_routing_spec.rb[1:1:1]                  | passed  | 0.02539 seconds |
./spec/routing/legacy/schools_routing_spec.rb[1:1:2]                  | passed  | 0.00376 seconds |
./spec/routing/legacy/schools_routing_spec.rb[1:1:3]                  | passed  | 0.00312 seconds |
./spec/routing/legacy/schools_routing_spec.rb[1:1:4]                  | passed  | 0.0037 seconds  |
./spec/routing/legacy/schools_routing_spec.rb[1:1:5]                  | passed  | 0.00331 seconds |
./spec/routing/legacy/schools_routing_spec.rb[1:1:6]                  | passed  | 0.00326 seconds |
./spec/routing/legacy/schools_routing_spec.rb[1:1:7]                  | passed  | 0.00344 seconds |
./spec/routing/legacy/schools_routing_spec.rb[1:1:8]                  | passed  | 0.00329 seconds |
./spec/services/survey_responses_data_loader_spec.rb[1:1:1:1]         | passed  | 6.33 seconds    |
./spec/services/survey_responses_data_loader_spec.rb[1:1:1:2]         | passed  | 4.79 seconds    |
./spec/services/survey_responses_data_loader_spec.rb[1:1:1:3]         | passed  | 4.57 seconds    |
./spec/services/survey_responses_data_loader_spec.rb[1:1:1:4]         | passed  | 4.26 seconds    |
./spec/services/survey_responses_data_loader_spec.rb[1:1:1:5]         | passed  | 3.74 seconds    |
./spec/services/survey_responses_data_loader_spec.rb[1:1:1:6]         | passed  | 3.42 seconds    |
./spec/services/survey_responses_data_loader_spec.rb[1:1:2:1]         | passed  | 2.94 seconds    |
./spec/services/survey_responses_data_loader_spec.rb[1:1:2:2]         | passed  | 2.97 seconds    |
./spec/services/survey_responses_data_loader_spec.rb[1:1:2:3]         | passed  | 3.08 seconds    |
./spec/services/survey_responses_data_loader_spec.rb[1:1:2:4]         | passed  | 2.96 seconds    |
./spec/services/survey_responses_data_loader_spec.rb[1:1:2:5]         | passed  | 2.96 seconds    |
./spec/services/survey_responses_data_loader_spec.rb[1:1:2:6]         | passed  | 3.22 seconds    |
./spec/system/authentication_spec.rb[1:1:1]                           | passed  | 0.26042 seconds |
./spec/system/authentication_spec.rb[1:2:1]                           | passed  | 0.1732 seconds  |
./spec/system/journey_spec.rb[1:1]                                    | passed  | 15.55 seconds   |
./spec/system/sqm_application_spec.rb[1:1:1]                          | passed  | 0.35679 seconds |
./spec/system/sqm_application_spec.rb[1:1:2]                          | passed  | 0.07966 seconds |
./spec/system/sqm_application_spec.rb[1:2:1]                          | passed  | 0.38004 seconds |
./spec/views/categories/show.html.erb_spec.rb[1:1]                    | passed  | 2.92 seconds    |
./spec/views/categories/show.html.erb_spec.rb[1:2:1]                  | passed  | 1.76 seconds    |
./spec/views/categories/show.html.erb_spec.rb[1:2:2]                  | passed  | 1.5 seconds     |
./spec/views/categories/show.html.erb_spec.rb[1:2:3]                  | passed  | 1.67 seconds    |
./spec/views/categories/show.html.erb_spec.rb[1:3:1]                  | passed  | 1.66 seconds    |
./spec/views/categories/show.html.erb_spec.rb[1:3:2]                  | passed  | 1.59 seconds    |
./spec/views/categories/show.html.erb_spec.rb[1:3:3]                  | passed  | 1.54 seconds    |
./spec/views/categories/show.html.erb_spec.rb[1:3:4]                  | passed  | 1.73 seconds    |
./spec/views/home/index.html.erb_spec.rb[1:1]                         | passed  | 0.04093 seconds |
./spec/views/legacy/categories/edit.html.erb_spec.rb[1:1]             | passed  | 0.06504 seconds |
./spec/views/legacy/categories/index.html.erb_spec.rb[1:1]            | passed  | 0.07655 seconds |
./spec/views/legacy/categories/new.html.erb_spec.rb[1:1]              | passed  | 0.04909 seconds |
./spec/views/legacy/categories/show.html.erb_spec.rb[1:1]             | pending | 0.00002 seconds |
./spec/views/legacy/districts/edit.html.erb_spec.rb[1:1]              | passed  | 0.08247 seconds |
./spec/views/legacy/districts/index.html.erb_spec.rb[1:1]             | pending | 0.00001 seconds |
./spec/views/legacy/districts/new.html.erb_spec.rb[1:1]               | passed  | 0.04253 seconds |
./spec/views/legacy/districts/show.html.erb_spec.rb[1:1]              | passed  | 0.10746 seconds |
./spec/views/legacy/question_lists/edit.html.erb_spec.rb[1:1]         | passed  | 0.22387 seconds |
./spec/views/legacy/question_lists/index.html.erb_spec.rb[1:1]        | passed  | 0.04066 seconds |
./spec/views/legacy/question_lists/new.html.erb_spec.rb[1:1]          | passed  | 0.06983 seconds |
./spec/views/legacy/question_lists/show.html.erb_spec.rb[1:1]         | passed  | 0.05115 seconds |
./spec/views/legacy/questions/edit.html.erb_spec.rb[1:1]              | passed  | 0.05898 seconds |
./spec/views/legacy/questions/index.html.erb_spec.rb[1:1]             | passed  | 0.15274 seconds |
./spec/views/legacy/questions/new.html.erb_spec.rb[1:1]               | passed  | 0.02468 seconds |
./spec/views/legacy/questions/show.html.erb_spec.rb[1:1]              | passed  | 0.31952 seconds |
./spec/views/legacy/recipient_lists/edit.html.erb_spec.rb[1:1]        | passed  | 0.30323 seconds |
./spec/views/legacy/recipient_lists/index.html.erb_spec.rb[1:1]       | passed  | 0.26344 seconds |
./spec/views/legacy/recipient_lists/new.html.erb_spec.rb[1:1]         | passed  | 0.11579 seconds |
./spec/views/legacy/recipient_lists/show.html.erb_spec.rb[1:1]        | passed  | 0.04723 seconds |
./spec/views/legacy/recipients/edit.html.erb_spec.rb[1:1]             | passed  | 0.08528 seconds |
./spec/views/legacy/recipients/index.html.erb_spec.rb[1:1]            | passed  | 0.0558 seconds  |
./spec/views/legacy/recipients/new.html.erb_spec.rb[1:1]              | passed  | 0.04772 seconds |
./spec/views/legacy/recipients/show.html.erb_spec.rb[1:1]             | passed  | 0.0982 seconds  |
./spec/views/legacy/schedules/edit.html.erb_spec.rb[1:1]              | passed  | 0.1612 seconds  |
./spec/views/legacy/schedules/new.html.erb_spec.rb[1:1]               | passed  | 0.14803 seconds |
./spec/views/legacy/schedules/show.html.erb_spec.rb[1:1]              | passed  | 0.19381 seconds |
./spec/views/legacy/schools/edit.html.erb_spec.rb[1:1]                | passed  | 0.18405 seconds |
./spec/views/legacy/schools/new.html.erb_spec.rb[1:1]                 | passed  | 0.02666 seconds |
./spec/views/legacy/schools/show.html.erb_spec.rb[1:1]                | passed  | 0.0412 seconds  |
./spec/views/overview/index.html.erb_spec.rb[1:1:1]                   | passed  | 0.36815 seconds |
./spec/views/overview/index.html.erb_spec.rb[1:1:2]                   | passed  | 0.08971 seconds |
./spec/views/overview/index.html.erb_spec.rb[1:2:1]                   | passed  | 0.04876 seconds |
./spec/views/overview/index.html.erb_spec.rb[1:2:2]                   | passed  | 0.05161 seconds |
./spec/views/overview/variance_chart.html.erb_spec.rb[1:1:1]          | passed  | 0.14305 seconds |
./spec/views/overview/variance_chart.html.erb_spec.rb[1:2:1]          | passed  | 0.02787 seconds |
./spec/views/overview/variance_chart.html.erb_spec.rb[1:2:2]          | passed  | 0.02863 seconds |
