RecordedDate,ResponseId,UserLanguage,District,school,t-prep-q1,t-prep-q2,t-prep-q3,t-pcom-q1,t-pcom-q2,t-pcom-q3,t-pcom-q4,t-pcom-q5,t-ieff-q1,t-ieff-q2,t-ieff-q3,t-ieff-q4,t-qupd-q3,t-qupd-q2,t-qupd-q1,t-qupd-q4,t-coll-q1,t-coll-q2,t-coll-q3,t-prtr-q1,t-prtr-q2,t-prtr-q3,t-inle-q1,t-inle-q2,t-inle-q3,t-pvic-q1,t-pvic-q2,t-pvic-q3,t-psup-q1,t-psup-q2,t-psup-q3,t-psup-q4,t-acch-q1,t-acch-q2,t-acch-q3,t-reso-q1,t-reso-q2,t-reso-q3,t-reso-q4,t-reso-q5,t-sust-q1,t-sust-q2,t-sust-q3,t-sust-q4,t-cure-q1,t-cure-q2,t-cure-q3,t-cure-q4,t-peng-q1,t-peng-q2,t-peng-q3,t-peng-q4,t-ceng-q1,t-ceng-q2,t-ceng-q3,t-ceng-q4,t-psol-q1,t-psol-q2,t-psol-q3,t-expa-q2,t-expa-q3,t-phya-q2,t-phya-q3,t-curv-q1,t-curv-q3,t-curv-q2,t-curv-q4,t-sach-q1,t-sach-q2,t-sach-q3,Q88,Duration
6/9/2021 13:46,R_tG4z7jRCblEP9hD,EN,4,2,4,5,4,4,4,5,4,3,4,4,4,4,3,3,3,3,5,5,5,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,3,3,4,3,3,4,3,4,4,3,3,4,4,5,2,2,2,4,4,3,4,2,3,4,3,3,2,2,4,4,4,4,3,3,3,2,767
6/9/2021 13:46,R_31hGE2qMnghuLR7,EN,4,10,4,4,4,3,3,4,3,1,4,4,4,4,1,2,2,2,4,3,3,3,3,4,3,3,2,3,3,2,2,2,3,3,1,2,1,2,2,2,3,3,2,2,3,3,3,3,4,3,4,2,2,1,3,3,3,3,3,3,3,NA,NA,NA,NA,2,2,3,2,1,2,2,2,458
6/9/2021 13:46,R_2uvMGV3exbv6Mfc,EN,4,10,5,5,5,3,2,4,2,1,5,4,5,3,3,3,3,4,4,4,3,4,4,5,3,3,2,3,4,4,4,4,4,4,2,2,2,3,4,4,2,3,4,3,3,3,2,3,3,4,2,1,2,1,3,3,2,2,2,4,3,3,4,3,4,3,2,3,2,3,2,2,4,537
6/9/2021 13:46,R_1DzPpPZhX9xVjJ8,EN,4,10,2,4,3,3,4,2,1,4,4,4,3,3,1,3,1,3,4,3,3,2,3,1,1,4,2,3,3,3,3,3,3,3,3,3,3,2,1,1,1,3,4,1,3,3,4,4,4,4,1,2,2,1,5,3,2,3,2,4,3,1,4,2,4,2,4,2,3,1,1,1,2,531
6/9/2021 13:45,R_1jNHqglzGMeJosQ,EN,4,9,5,5,5,4,4,3,4,1,4,5,4,5,2,2,3,2,4,3,3,3,4,1,3,3,3,5,5,4,4,4,4,4,3,3,3,4,3,3,1,5,2,2,3,3,3,3,3,4,4,2,2,2,3,3,3,4,3,4,4,3,3,3,3,4,4,5,4,4,4,4,1,1272
6/9/2021 13:45,R_qyaDn8gpL1ELzrP,EN,4,10,5,5,5,4,3,4,3,2,4,4,4,4,3,3,4,3,4,2,4,4,4,4,3,3,2,3,3,4,3,4,4,3,2,2,4,2,2,4,1,4,4,2,3,3,4,4,5,4,5,2,2,1,5,4,3,3,3,4,4,2,5,1,5,3,3,3,4,3,2,2,1,503
6/9/2021 13:45,R_Tql8RNZPkHcaJpv,EN,4,10,4,4,4,3,3,4,3,1,4,4,4,3,3,3,3,3,3,3,3,4,3,3,4,3,2,3,3,3,4,3,3,3,3,3,3,4,3,3,2,3,2,3,3,4,4,4,3,4,5,2,2,2,4,3,3,3,3,3,4,4,4,4,4,4,3,3,3,4,2,2,4,508
6/9/2021 13:45,R_3Rl9iS5DPYejsuE,EN,4,10,3,3,4,3,3,5,3,3,4,5,5,5,2,2,2,3,1,1,1,4,4,2,2,1,1,3,3,3,2,3,3,2,2,1,3,1,2,3,1,2,3,1,2,2,4,4,4,5,1,1,1,1,2,2,1,1,2,2,2,2,3,1,2,4,2,2,2,2,2,2,1,509
6/9/2021 13:45,R_33ydO835KuZclsF,EN,4,10,5,4,5,2,2,2,2,1,4,4,4,5,2,1,2,1,3,2,3,3,3,1,3,3,2,3,3,3,3,4,3,3,3,3,4,4,3,4,1,2,3,1,3,3,4,4,4,4,1,1,1,1,3,2,1,1,4,2,4,2,5,1,5,3,3,4,3,2,2,2,1,495
6/9/2021 13:45,R_25AcxNSWykqWKey,EN,4,9,4,4,4,3,2,5,4,2,4,4,4,4,3,3,2,3,3,4,3,3,3,2,3,3,2,5,5,5,4,4,4,4,3,4,2,4,2,4,3,3,3,3,3,3,3,3,4,3,5,2,2,1,4,4,3,3,3,4,3,3,3,3,4,3,4,3,4,4,3,3,4,1293
6/9/2021 13:45,R_VRsDlF9al27jqtH,EN,4,10,5,5,5,4,5,5,3,3,5,4,3,4,5,4,4,4,4,4,5,4,4,3,3,3,4,3,4,3,5,5,4,3,3,3,5,3,2,3,1,3,3,2,3,3,4,4,4,4,5,1,1,1,4,3,1,3,4,4,5,2,4,2,5,3,3,5,5,2,2,2,1,507
6/9/2021 13:45,R_3PtXJuh4hMyDGmY,EN,4,10,5,4,4,3,3,4,3,2,4,4,4,4,4,3,3,3,3,4,4,2,3,4,2,2,2,NA,NA,NA,5,4,4,3,3,3,3,3,3,4,1,2,4,3,4,4,4,4,4,4,5,NA,NA,NA,4,4,NA,3,4,4,4,5,5,3,5,4,4,3,3,4,3,3,1,499
6/9/2021 13:45,R_1SNC8TjnGClpSfL,EN,4,2,4,4,4,4,3,5,3,2,4,4,3,4,4,3,3,3,4,3,3,2,1,2,3,2,2,4,4,4,4,4,4,4,4,3,1,3,2,2,1,3,4,2,4,3,3,4,3,4,5,2,2,2,2,3,2,3,2,4,4,3,4,2,3,4,3,3,3,3,2,2,1,486
6/9/2021 13:45,R_2zkAFMdnsjBvpuv,EN,4,10,5,5,5,3,3,3,4,5,4,3,4,4,3,3,3,4,4,3,4,3,3,3,3,3,4,4,3,4,4,3,4,4,4,3,3,3,4,4,4,4,3,3,3,3,4,4,3,4,3,3,3,2,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,1,500
6/9/2021 13:45,R_2tbreK5DeKxayVa,EN,4,2,5,5,5,3,3,4,3,3,5,4,5,5,3,NA,4,4,5,4,3,4,4,NA,5,5,5,NA,NA,NA,5,4,4,4,3,3,3,4,4,4,4,4,NA,2,4,2,5,5,5,5,5,2,2,3,5,4,2,4,NA,3,3,3,3,3,3,4,5,4,4,5,3,3,4,1647
6/9/2021 13:45,R_UoKlQgvgjrZf4zL,EN,4,1,5,5,5,5,5,5,4,1,4,4,4,4,3,2,3,3,4,5,4,4,3,4,3,4,3,5,5,4,4,4,4,4,4,4,3,3,3,2,3,5,3,3,3,3,4,4,5,5,5,3,3,2,4,4,3,3,3,4,5,3,3,3,3,5,5,3,4,4,4,4,1,1951
6/9/2021 13:45,R_3KMVFmYned4MMJD,EN,4,10,4,2,4,3,3,3,3,2,5,4,5,3,2,1,3,2,2,2,2,4,3,3,4,4,3,2,2,3,3,3,3,2,2,2,4,1,2,2,3,3,4,3,4,2,1,1,3,2,3,2,2,1,3,3,1,3,3,2,2,3,4,3,4,3,3,2,3,2,2,2,1,475
6/9/2021 13:45,R_3iOSTXixJhg7RX4,EN,4,10,4,4,4,4,3,4,3,3,3,3,3,4,3,3,3,3,4,4,3,3,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,4,4,3,3,3,3,4,2,2,2,4,3,3,3,2,3,2,4,3,1,1,3,3,3,3,3,3,3,2,480
6/9/2021 13:45,R_3OicYmALfftz1Qf,EN,4,10,5,5,5,4,4,4,4,3,5,5,5,5,4,4,4,4,4,5,4,2,1,3,2,2,1,4,4,4,2,2,3,2,2,2,2,3,3,3,3,3,4,3,3,3,5,5,5,5,5,2,2,2,2,2,3,3,2,2,2,1,1,3,3,5,3,5,4,2,3,3,1,475
6/9/2021 13:44,R_YYaE7UJrR20ZEKl,EN,4,10,4,4,4,2,2,5,2,2,3,3,3,2,3,2,3,3,4,4,4,3,4,4,3,3,2,3,3,4,3,3,3,3,3,3,3,3,2,2,1,1,3,2,3,3,4,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,4,2,3,4,3,3,3,2,2,2,2,465
6/9/2021 13:44,R_3strXfbJk0eXaV3,EN,4,9,5,5,5,3,3,5,4,2,5,5,5,4,4,4,4,4,5,5,5,4,4,5,3,3,1,4,4,2,3,4,4,4,4,5,5,5,5,3,3,3,5,5,5,5,5,5,5,5,5,2,4,2,4,4,5,5,4,4,4,5,5,3,4,4,4,3,4,4,3,3,4,1065
6/9/2021 13:44,R_73NOD010JmRtMEp,EN,4,2,4,4,5,2,2,3,1,3,4,4,4,4,3,2,2,2,4,2,3,2,5,4,2,2,2,5,5,5,4,4,4,4,3,3,2,2,2,2,1,2,3,1,3,3,3,4,5,5,5,2,2,2,3,3,3,3,1,3,3,2,3,2,3,3,3,3,3,4,2,2,1,1369
6/9/2021 13:44,R_3k5F5qtyA5IaWn6,EN,4,2,5,5,5,3,2,5,1,5,4,4,4,4,1,1,1,2,2,5,1,1,1,1,1,1,1,5,5,5,5,5,4,4,1,2,1,1,1,1,1,1,3,2,5,4,2,3,3,4,5,1,2,1,2,1,1,2,5,3,2,1,1,5,5,1,3,1,1,5,2,2,2,818
6/9/2021 13:44,R_27VV7ePa3mbi3gP,EN,4,10,5,5,5,3,2,3,3,3,5,5,5,4,1,1,2,2,3,5,3,2,1,2,1,1,1,3,3,3,3,2,3,2,3,3,3,1,3,3,3,3,3,3,3,3,4,4,4,4,3,1,1,1,4,4,4,4,2,3,3,3,3,4,3,3,4,4,3,2,2,2,1,370
6/9/2021 13:44,R_3iFoFJMKbL2JodO,EN,4,10,4,4,5,4,2,4,3,NA,5,5,5,5,3,2,2,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,2,3,4,3,3,3,1,3,4,2,4,3,3,4,4,5,2,1,1,1,3,3,1,2,4,4,3,2,2,3,3,3,3,3,2,2,2,3,1,411
6/9/2021 13:44,R_3iNXqXvdtQvIdpt,EN,4,1,4,4,4,5,5,5,4,3,4,4,4,4,3,3,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,3,2,4,5,2,3,3,3,5,4,4,5,3,3,3,5,5,3,4,3,3,3,3,4,3,5,4,4,4,4,4,3,3,1,417
6/9/2021 13:44,R_3JJ0L1Hj5pM40sV,EN,4,6,4,4,4,5,5,4,4,2,5,4,4,4,4,3,2,2,5,4,5,5,5,5,4,5,4,4,4,4,4,4,4,4,5,4,4,3,3,4,3,5,4,2,3,3,3,3,5,5,4,2,2,1,4,5,3,4,3,4,3,3,3,2,3,4,4,4,4,4,2,2,1,2730
6/9/2021 13:44,R_XsQNzp4jLLihgtP,EN,4,10,4,4,4,3,2,3,4,3,4,4,4,4,4,4,4,3,3,3,3,4,4,3,2,2,3,4,4,4,2,2,2,2,4,2,3,2,3,3,3,3,2,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,4,NA,3,3,4,5,3,3,3,3,2,3,4,2,437
6/9/2021 13:44,R_SCcXXJ276HLACyJ,EN,4,2,5,5,5,4,4,5,4,3,5,5,5,5,4,3,4,4,5,4,5,3,3,2,3,3,4,4,5,4,5,5,4,4,4,3,4,3,3,2,2,3,4,3,5,4,4,4,4,4,5,3,3,3,3,4,3,4,3,3,4,2,3,2,3,4,4,4,4,4,1,1,2,1522
6/9/2021 13:44,R_24eMdqynDGeDk2m,EN,4,2,3,4,4,4,4,4,2,3,3,4,4,4,3,3,4,4,4,4,3,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,2,3,3,3,1,3,4,4,4,4,4,4,4,4,5,3,3,2,4,4,3,3,2,2,3,1,2,2,3,4,3,2,3,3,1,2,1,1083
6/9/2021 13:44,R_215Q2hpMd1S1OJO,EN,4,2,5,4,5,5,5,5,5,1,5,5,5,5,3,2,4,4,5,4,5,3,3,2,3,3,2,3,4,4,5,5,4,4,3,4,2,3,4,4,3,2,4,1,4,4,4,3,4,3,5,2,2,1,3,3,3,4,2,3,2,3,4,1,1,4,5,4,4,3,2,2,1,436
6/9/2021 13:44,R_DtV5ELgPmJCTO2B,EN,4,10,3,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,3,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,2,407
6/9/2021 13:44,R_1IWuASEt8jViLag,EN,4,10,5,5,5,4,4,4,3,2,5,4,4,5,3,3,3,3,4,3,4,3,3,4,3,3,3,4,4,2,2,2,3,2,2,3,4,4,4,3,3,4,4,4,5,4,4,4,4,4,3,3,2,2,3,3,1,2,4,4,4,2,3,1,5,2,2,2,2,2,2,3,1,401
6/9/2021 13:43,R_2akjymHYyJEYeCW,EN,4,10,5,5,5,3,2,4,3,1,5,4,4,4,2,2,2,1,3,3,3,3,1,2,1,1,1,4,4,4,4,4,4,4,2,2,2,1,3,3,1,1,4,4,4,4,3,4,3,3,4,2,2,1,3,3,3,3,4,4,4,4,4,3,3,4,4,4,4,3,3,3,NA,411
6/9/2021 13:43,R_8hWp5Z620FhIDWV,EN,4,2,5,5,5,4,5,5,1,1,5,5,5,5,1,4,4,3,4,3,5,1,1,1,1,1,1,4,5,5,5,4,5,4,4,4,1,3,3,2,1,1,1,4,3,1,4,4,4,4,5,1,1,1,1,1,1,1,1,4,2,2,2,1,2,5,5,5,4,4,3,4,1,409
6/9/2021 13:43,R_331KaP49zkvv3R8,EN,4,10,5,5,5,3,3,5,1,1,5,5,5,5,1,1,1,1,2,1,4,3,5,3,1,1,1,2,2,3,3,3,4,3,1,1,1,3,3,3,1,3,2,2,3,3,5,5,5,5,5,1,1,1,1,1,1,1,2,2,2,1,1,2,3,1,1,1,2,1,1,1,2,385
6/9/2021 13:43,R_7a44efukPwmb6r7,EN,4,9,5,5,5,3,4,4,4,2,4,4,5,5,4,4,2,4,4,4,3,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,4,3,4,4,5,4,3,3,3,2,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,3,1,1131
6/9/2021 13:43,R_1JCV1rihoFow2J6,EN,4,2,5,5,4,4,3,5,3,1,5,4,3,4,3,3,3,3,5,2,3,3,3,3,4,4,3,4,5,4,3,3,4,3,4,4,3,3,4,4,2,3,3,1,3,3,4,4,5,5,4,2,2,1,3,2,2,2,3,4,3,3,3,3,3,4,3,4,3,3,2,2,2,1548
6/9/2021 13:43,R_A4gGtboSajTTaTv,EN,4,10,5,5,5,4,4,4,4,1,5,5,5,5,2,2,2,1,3,3,3,3,2,3,2,2,2,3,3,4,4,4,4,4,3,3,4,2,3,2,2,2,4,2,4,4,3,4,4,4,3,2,2,1,4,4,3,4,3,4,4,3,3,3,3,4,4,4,4,3,3,3,1,374
6/9/2021 13:43,R_6eVnJ2WJuhILzA5,EN,4,2,4,4,4,3,2,5,1,2,4,4,4,4,3,4,3,3,5,2,2,4,4,5,4,3,2,4,4,3,4,4,4,3,3,3,2,3,4,4,4,2,4,2,3,3,3,4,4,5,5,3,3,4,4,4,3,3,2,3,2,1,2,1,2,5,3,4,2,3,2,3,1,1245
6/9/2021 13:43,R_XHXoqmB1ckIFUcN,EN,4,10,5,4,4,2,2,5,2,1,4,3,5,3,2,1,1,1,2,2,2,4,3,4,2,2,1,3,3,4,3,3,3,3,3,2,2,2,2,3,1,2,1,2,1,1,3,3,3,3,5,1,2,1,5,4,2,3,4,2,2,1,1,1,1,2,2,4,2,1,2,2,1,367
6/9/2021 13:43,R_2WYynG97dxPaqP6,EN,4,2,5,5,5,3,4,4,3,3,5,5,5,4,4,3,5,3,4,3,4,2,1,2,2,4,3,4,4,4,4,5,5,5,4,4,4,3,4,3,2,4,4,4,1,4,4,4,3,3,5,2,2,4,4,4,3,4,4,4,3,3,4,3,4,4,5,5,4,4,4,3,2,809
6/9/2021 13:42,R_3lVpuKIEW6qpwx0,EN,4,2,5,5,5,3,3,5,2,3,5,5,5,5,2,2,4,2,4,4,3,3,3,3,3,2,2,3,3,4,4,3,4,4,3,4,3,3,3,3,3,4,3,2,2,2,3,3,5,4,4,2,2,2,4,4,3,3,3,2,2,1,2,3,3,4,4,3,3,3,3,2,2,1358
6/9/2021 13:42,R_3norH0piyupSHnU,EN,4,9,4,4,4,4,4,4,2,1,4,3,4,4,4,2,4,3,4,2,4,3,2,3,1,1,1,4,4,3,2,2,4,3,3,3,2,2,2,2,3,4,3,3,3,3,3,3,4,4,5,1,1,1,3,2,2,2,1,2,3,1,2,2,3,4,3,4,4,3,3,3,1,1089
6/9/2021 13:42,R_xioxirQhMKSsDn3,EN,4,10,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,1,3,3,2,2,2,3,4,4,4,3,3,3,3,3,3,2,3,2,2,2,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,3,3,3,3,3,3,3,1,322
6/9/2021 13:41,R_3DhfenNgqB5Mv03,EN,4,9,5,5,4,4,4,5,4,3,5,4,3,4,3,3,2,2,4,4,5,3,2,3,3,3,3,3,3,4,3,4,4,3,3,3,2,3,3,3,2,4,4,3,4,3,3,3,3,3,4,1,1,1,3,3,1,2,4,4,4,1,1,1,1,4,4,5,4,4,3,3,1,611
6/9/2021 13:41,R_3CNoNicK53hOYk7,EN,4,9,3,3,3,4,4,4,3,2,3,3,3,3,3,2,3,3,4,3,4,3,3,3,2,3,2,3,3,4,4,4,3,3,2,3,2,1,2,2,1,3,3,2,3,3,2,2,3,4,4,2,2,2,3,4,3,3,3,3,3,3,4,1,1,3,3,3,3,3,3,3,4,1040
6/9/2021 13:41,R_25yGvILlQtjamcT,EN,4,9,5,4,5,3,3,5,3,3,3,4,4,3,2,2,2,3,5,4,4,2,2,2,3,3,2,5,5,1,5,2,4,3,3,3,3,3,3,3,2,2,3,2,2,2,2,2,3,3,5,1,2,2,3,3,3,3,3,3,3,3,2,3,3,4,3,3,3,3,3,3,1,1001
6/9/2021 13:41,R_2dp9mT5Rf80CqTX,EN,4,2,4,5,5,2,2,4,1,2,4,4,4,4,1,2,3,2,4,4,2,2,2,3,1,1,1,3,3,4,3,3,3,2,1,3,1,3,3,1,3,1,NA,NA,NA,NA,4,4,3,3,4,1,1,1,3,2,3,2,1,2,3,NA,NA,NA,NA,3,4,3,3,2,2,2,1,1084
6/9/2021 13:40,R_123WloPBTfY4o9c,EN,4,2,5,5,5,NA,NA,3,NA,2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,NA,NA,NA,NA,NA,4,4,5,5,4,4,4,4,4,4,NA,NA,NA,NA,3,4,4,4,5,NA,NA,NA,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,4,4,2,2,1,505
6/9/2021 13:40,R_0vOkv7NqsZumiaJ,EN,4,4,5,5,5,4,4,5,4,3,4,4,4,4,3,2,2,3,4,2,4,4,3,4,4,4,4,5,5,4,4,3,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,3,3,2,5,5,4,5,4,3,4,3,3,3,3,4,4,4,4,4,3,3,2,4628
6/9/2021 13:40,R_3Rl0JbU4BF5Kc7r,EN,4,2,5,5,4,2,2,5,1,2,4,4,3,4,2,2,2,2,5,3,3,4,4,4,4,4,2,3,3,4,4,4,4,3,3,3,2,3,3,4,3,3,4,2,3,3,3,4,4,4,3,2,2,2,3,3,2,3,1,2,3,2,2,2,2,4,4,3,3,4,2,3,1,1347
6/9/2021 13:40,R_27BxbDJRdoYUV0n,EN,4,9,5,5,5,4,4,5,4,3,5,4,4,4,2,3,2,2,4,3,4,3,2,2,3,4,3,3,4,3,4,4,4,4,4,4,4,3,3,3,1,4,4,2,3,3,4,4,4,4,4,1,1,1,4,4,4,4,3,4,4,3,3,3,4,4,5,4,4,4,3,3,4,805
6/9/2021 13:40,R_1WYSDlqctdBBEBj,EN,4,9,4,3,4,3,2,2,1,1,3,3,3,3,3,4,4,4,3,4,3,3,3,3,3,2,2,3,3,4,4,4,4,5,4,4,4,3,3,3,3,5,3,2,2,2,4,3,3,3,4,4,4,4,4,4,4,4,3,4,4,1,1,3,3,3,4,3,3,4,3,2,4,798
6/9/2021 13:39,R_2y1rRkKw6qjs4zl,EN,4,9,5,5,4,5,3,4,4,1,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,5,2,3,4,4,4,4,4,4,4,4,2,4,4,4,4,4,3,3,3,4,4,3,3,4,4,4,4,4,2,2,2,3,3,4,4,3,4,4,4,3,3,3,2,750
6/9/2021 13:38,R_b32TZxbpRHqrGj7,EN,4,2,3,4,4,3,2,3,2,2,3,4,4,4,2,2,2,1,4,2,3,3,2,2,2,2,1,3,4,4,4,4,4,4,2,2,1,2,2,2,2,2,3,3,4,4,3,4,4,4,NA,1,2,1,3,4,2,3,2,2,2,3,3,2,2,2,2,1,2,3,2,2,1,1000
6/9/2021 13:38,R_1EbVq0GdCIXkByp,EN,4,9,5,5,4,4,2,3,1,1,4,4,4,4,4,3,2,3,3,3,3,1,2,3,1,1,2,2,3,2,2,2,3,1,3,3,1,3,2,3,1,4,4,3,3,2,5,4,4,3,4,1,1,1,3,3,2,3,5,2,3,4,5,4,4,3,3,2,4,2,3,1,4,806
6/9/2021 13:37,R_2TGCCI37pYiUK3t,EN,4,2,5,5,4,2,2,5,1,5,5,4,4,4,3,1,3,2,3,1,3,3,2,2,3,4,2,3,3,3,4,4,4,3,3,3,3,3,4,3,1,2,3,2,3,3,3,3,4,5,5,2,1,1,3,2,1,1,2,2,2,3,4,3,3,4,3,4,3,4,2,2,1,637
6/9/2021 13:36,R_1erYBq8tzgUDWGf,EN,4,9,5,5,5,4,3,5,4,1,4,4,5,3,3,3,3,3,5,3,5,3,3,4,3,3,1,4,4,3,3,4,3,3,3,3,2,2,2,3,2,3,3,3,3,3,2,2,4,3,5,3,2,1,2,2,3,2,3,3,4,3,4,3,4,3,3,3,3,3,3,2,4,725
6/9/2021 13:36,R_2CBYGeulAnILT3Z,EN,4,9,5,4,5,4,4,5,3,2,5,5,5,3,4,4,4,4,5,4,4,5,5,5,4,3,5,3,4,4,4,4,4,4,4,3,4,3,3,1,2,5,5,3,5,5,4,4,4,5,5,2,2,1,5,5,3,4,3,3,4,3,4,3,4,4,5,4,5,3,4,3,1,723
6/9/2021 13:36,R_bkMJJQUk4n8D4Rz,EN,4,9,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,4,4,4,4,4,3,3,3,4,2,4,4,4,4,4,3,4,4,4,4,3,3,3,2,4,4,4,3,4,4,4,4,4,5,3,3,2,3,3,3,3,4,3,4,3,4,3,4,3,3,3,3,4,3,3,1,712
6/9/2021 13:36,R_2v7gRVdaAMBWa8H,EN,4,9,5,5,5,4,4,5,4,1,5,5,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,3,3,5,5,3,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,3,3,4,4,4,3,4,5,4,3,3,1,690
6/9/2021 13:36,R_1Qgs7Ii64ykvF4M,EN,4,9,3,4,4,2,2,3,2,1,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,3,3,3,3,3,3,2,2,2,2,4,3,3,3,2,2,1,1,1,2,2,2,1,3,2,2,2,3,4,3,2,2,2,2,3,3,2,3,2,2,2,4,571
6/9/2021 13:36,R_6stVFLsulCr0PXH,EN,4,9,5,5,5,4,4,5,4,2,5,5,5,4,5,5,4,5,5,4,5,4,3,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,5,4,5,5,4,4,4,4,5,1,2,1,5,4,2,2,4,4,3,4,4,4,4,4,5,5,3,4,4,4,2,676
6/9/2021 13:35,R_Azfdz6NqiSFOo1j,EN,4,2,5,4,5,4,4,5,3,2,4,4,4,4,2,2,3,2,5,4,5,2,2,3,2,3,3,3,3,4,4,4,4,4,2,4,2,3,4,4,2,2,3,2,3,3,4,4,3,4,5,2,2,1,4,3,3,3,3,3,3,3,3,1,2,4,3,3,3,3,3,3,1,459
6/9/2021 13:35,R_2OUve980qpGPHJI,EN,4,2,5,5,5,3,3,3,1,1,4,3,4,4,3,1,2,2,4,3,3,5,5,5,4,4,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,5,5,3,5,5,1,1,1,4,3,2,3,3,3,3,2,2,1,1,4,4,4,3,3,4,4,1,1058
6/9/2021 13:35,R_2wB54aTtJOthKPQ,EN,4,9,5,5,5,4,3,5,4,2,5,5,4,4,4,4,4,4,5,4,5,1,1,1,1,1,1,3,4,4,4,4,4,3,4,4,4,3,3,3,2,4,3,3,5,4,4,4,5,5,3,2,3,2,4,4,2,3,4,3,4,3,4,3,4,4,4,3,3,4,3,3,4,644
6/9/2021 13:34,R_RsQ9RIU3v58h17z,EN,4,2,5,5,5,5,4,4,4,1,4,4,4,4,2,2,3,2,4,3,4,3,3,2,2,3,2,3,4,4,4,4,4,4,4,4,3,2,3,3,3,1,4,2,3,2,4,4,4,4,4,2,1,1,1,1,1,1,3,3,3,3,3,1,2,4,4,4,3,3,3,3,4,826
6/9/2021 13:34,R_yjwvMLlsWJnzsnT,EN,4,9,5,5,5,4,4,5,4,2,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,3,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,3,3,2,585
6/9/2021 13:34,R_1UnTb94Dr3eP7d7,EN,4,9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,438
6/9/2021 13:34,R_22LkXtaHQB8FDXg,EN,4,2,5,5,5,4,4,5,4,1,5,5,5,5,4,3,3,3,5,5,5,5,4,4,4,4,3,3,3,3,5,4,4,3,4,5,5,5,4,4,5,5,5,5,5,5,4,4,4,4,5,2,3,3,5,5,5,5,3,5,5,2,3,3,3,4,5,5,5,5,4,4,1,772
6/9/2021 13:34,R_1jx4ffjUnFs6M1G,EN,4,2,5,5,5,4,2,5,2,1,4,4,4,4,1,2,3,2,4,5,4,3,3,3,4,4,4,5,5,4,4,4,4,4,3,3,3,3,3,3,3,2,2,2,2,2,4,4,4,4,5,2,2,2,3,3,2,3,3,3,3,1,1,1,1,4,4,3,3,2,3,3,2,732
6/9/2021 13:33,R_1igH153ryV73UIR,EN,4,7,5,5,4,5,4,5,2,5,4,4,3,4,4,3,4,3,4,2,4,5,5,5,5,5,4,4,3,4,4,4,4,4,4,3,2,2,4,3,2,3,3,2,2,2,3,3,4,5,5,2,1,1,4,4,1,4,2,4,4,1,2,3,4,4,4,4,4,4,3,3,1,1209
6/9/2021 13:33,R_3PbqWD7rs9C1y53,EN,4,2,5,5,4,3,3,5,3,1,4,4,4,4,3,NA,3,3,5,4,3,3,3,2,3,3,2,NA,NA,4,4,3,4,3,4,4,4,4,4,4,4,3,4,2,4,4,4,3,3,4,5,NA,NA,NA,4,4,3,4,2,2,3,2,2,3,3,4,4,4,4,4,2,2,2,487
